r1_A,r2_A,theta_deg,nbf,e_hf_Ha,e_ccsd_t_Ha,t1_diag,status,wall_s
0.8282758463094337,0.7871730137334912,85.0,92,-75.98328713340254,-76.25548284121948,0.00797876582942435,ok,8.89
0.8282758463094337,0.8282758463094337,85.0,92,-76.00435122669109,-76.2780223208452,0.008238720805325875,ok,9.33
0.8730626691931039,0.6809285230878754,85.0,92,-75.88609438979884,-76.15642134660285,0.00781471243585889,ok,8.98
0.8730626691931039,0.7491939040506499,85.0,92,-75.96863732520279,-76.24117032026038,0.008106818410062003,ok,8.89
0.8730626691931039,0.7138970767665203,85.0,92,-75.93178506291714,-76.20314888850137,0.00794434978508021,ok,8.97
0.8730626691931039,0.7871730137334912,85.0,92,-75.99727615430112,-76.27112901191508,0.008309267488610751,ok,9.06
0.8730626691931039,0.8282758463094337,85.0,92,-76.01825866217649,-76.29360566037357,0.008560840518367687,ok,9.1
0.9222594660307525,0.65,85.0,92,-75.83836147144767,-76.10960066696713,0.008142969478327365,ok,9.06
0.8730626691931039,0.8730626691931039,85.0,92,-76.03207647540971,-76.30912105852794,0.00887330054260372,ok,9.23
0.9222594660307525,0.6809285230878754,85.0,92,-75.89354858474788,-76.16571738310795,0.008241608470245741,ok,9.16
0.9768305109495515,0.65,85.0,92,-75.8394709593493,-76.11280764143987,0.008669632308837083,ok,7.46
0.9222594660307525,0.7138970767665203,85.0,92,-75.93918704293154,-76.21240607916262,0.008366388458031886,ok,9.0
0.9222594660307525,0.7491939040506499,85.0,92,-75.97597454137534,-76.25037856801872,0.008522808279441853,ok,8.99
0.9768305109495515,0.6809285230878754,85.0,92,-75.89462104109396,-76.16890006700396,0.008765081733466847,ok,7.72
0.9222594660307525,0.8730626691931039,85.0,92,-76.03915431680433,-76.31813516071409,0.009261848641161604,ok,8.38
0.9222594660307525,0.7871730137334912,85.0,92,-76.00453702866376,-76.28027945608669,0.008717782013080889,ok,9.17
0.9768305109495515,0.7138970767665203,85.0,92,-75.94020809368881,-76.21555259252425,0.00888553544245784,ok,7.58
0.9222594660307525,0.8282758463094337,85.0,92,-76.0254326862063,-76.30269084568815,0.008960259751756206,ok,9.14
0.9768305109495515,0.7491939040506499,85.0,92,-75.97693049117409,-76.25347802591898,0.009036168911507924,ok,7.88
0.9768305109495515,0.7871730137334912,85.0,92,-76.00541501244237,-76.28332217734376,0.009223632208873548,ok,7.68
0.9768305109495515,0.8282758463094337,85.0,92,-76.02622080996787,-76.30566856989897,0.009456559828316833,ok,7.17
0.9768305109495515,0.8730626691931039,85.0,92,-76.03984179692502,-76.32104129963253,0.00974624614671054,ok,7.19
0.9222594660307525,0.9222594660307525,85.0,92,-76.04612804404448,-76.32707435213513,0.009637683220982098,ok,9.17
0.9768305109495515,0.9222594660307525,85.0,92,-76.04670542250027,-76.32990432834197,0.01010763490550959,ok,8.82
1.0380956121167133,0.65,85.0,92,-75.83443400221523,-76.11019513100766,0.009315968309516854,ok,9.03
1.0380956121167133,0.7138970767665203,85.0,92,-75.93509167619328,-76.21289184644887,0.009526258865896777,ok,8.67
0.9768305109495515,0.9768305109495515,85.0,92,-76.04716503214424,-76.3326561154233,0.010560383514813431,ok,9.33
1.0380956121167133,0.6809285230878754,85.0,92,-75.88955192941235,-76.16626957821114,0.009409238765123847,ok,9.09
1.0380956121167133,0.7871730137334912,85.0,92,-76.00016037166519,-76.28056758780944,0.009852295997802747,ok,8.6
1.0380956121167133,0.7491939040506499,85.0,92,-75.97175203215478,-76.25077555654157,0.00967186257198713,ok,9.23
1.0380956121167133,0.8282758463094337,85.0,92,-76.02087662640194,-76.30285280304314,0.010075731503579417,ok,9.19
1.0380956121167133,0.8730626691931039,85.0,92,-76.03439567377666,-76.31815693453036,0.010352969408477198,ok,8.76
1.0380956121167133,0.9222594660307525,85.0,92,-76.04114615537945,-76.32694594597237,0.010698390178660597,ok,8.74
1.0380956121167133,0.9768305109495515,85.0,92,-76.04148300591464,-76.32962072595076,0.01113131636470504,ok,8.9
1.0380956121167133,1.0380956121167133,85.0,92,-76.03567092953898,-76.32650838220322,0.011678297872231406,ok,9.37
1.1079297093491922,0.65,85.0,92,-75.82336038680356,-76.1019731621999,0.010114928671166963,ok,9.75
1.1079297093491922,0.6809285230878754,85.0,92,-75.8784546834325,-76.15803898644184,0.010207490437796677,ok,9.35
1.1079297093491922,0.7491939040506499,85.0,92,-75.96056094819798,-76.24249171007463,0.010464448033030047,ok,9.59
1.1079297093491922,0.7871730137334912,85.0,92,-75.98889940423699,-76.27224044409495,0.010638980804031204,ok,9.58
1.1079297093491922,0.7138970767665203,85.0,92,-75.923955250787,-76.20464045447923,0.010322526850983432,ok,9.94
1.1079297093491922,0.8730626691931039,85.0,92,-76.02295133916243,-76.30971551915586,0.011118571743530661,ok,9.66
1.1079297093491922,0.9222594660307525,85.0,92,-76.0295899466102,-76.31843687737478,0.011447270276046587,ok,9.53
1.1891257633877539,0.65,85.0,92,-75.80618966117314,-76.08826105404943,0.011117237567855452,ok,9.37
1.1079297093491922,1.0380956121167133,85.0,92,-76.02385707690578,-76.31785442125909,0.012377424962903706,ok,9.51
1.1079297093491922,0.8282758463094337,85.0,92,-76.00953101386608,-76.2944726459321,0.010853667219158817,ok,10.1
1.1079297093491922,0.9768305109495515,85.0,92,-76.02980302195235,-76.32103988424541,0.011858265023439347,ok,9.87
1.1891257633877539,0.6809285230878754,85.0,92,-75.86127307644162,-76.1443306599049,0.011210985086672896,ok,9.62
1.1079297093491922,1.1079297093491922,85.0,92,-76.0119020096548,-76.30912942873036,0.013042732488972931,ok,10.06
1.1891257633877539,0.7138970767665203,85.0,92,-75.90674735474647,-76.19092445731913,0.011326034453248753,ok,9.56
1.1891257633877539,0.7491939040506499,85.0,92,-75.94331102235623,-76.22875675675789,0.011466303401247309,ok,9.57
1.1891257633877539,0.8730626691931039,85.0,92,-76.00548010801086,-76.29586219340145,0.01209824274569845,ok,9.23
1.1891257633877539,0.7871730137334912,85.0,92,-75.97159152933546,-76.25847569778958,0.011636882111327294,ok,9.53
1.1891257633877539,0.8282758463094337,85.0,92,-75.99214929013718,-76.28066805533412,0.011844510506346178,ok,9.38
1.1891257633877539,0.9222594660307525,85.0,92,-76.01201401233608,-76.30452747813268,0.012410543778566686,ok,9.38
1.1891257633877539,0.9768305109495515,85.0,92,-76.01210788542997,-76.30706902671346,0.012798599227391209,ok,9.0
1.1891257633877539,1.1079297093491922,85.0,92,-75.99392986439982,-76.29502962608653,0.013913580295925362,ok,8.92
1.1891257633877539,1.1891257633877539,85.0,92,-75.97580467626001,-76.28086930518594,0.014738198846965526,ok,9.16
1.1891257633877539,1.0380956121167133,85.0,92,-76.00602929023262,-76.3038191059529,0.01328718067905931,ok,9.53
1.286113197827046,0.65,85.0,92,-75.7826136556581,-76.06908461486093,0.012411364140433034,ok,9.01
1.286113197827046,0.6809285230878754,85.0,92,-75.83770391918497,-76.12517348408126,0.012508111281603134,ok,8.91
1.286113197827046,0.7138970767665203,85.0,92,-75.88317046353878,-76.17177652307166,0.012625335094729047,ok,8.36
1.286113197827046,0.7491939040506499,85.0,92,-75.91971105947391,-76.20960783721036,0.012766407822569633,ok,9.11
1.286113197827046,0.7871730137334912,85.0,92,-75.94795248687899,-76.23931560766908,0.012935695926624087,ok,9.56
1.286113197827046,0.8282758463094337,85.0,92,-75.96845462465507,-76.26148696663147,0.013138993222240424,ok,9.4
1.286113197827046,0.8730626691931039,85.0,92,-75.98171290138272,-76.27665099612442,0.013384142465721371,ok,9.44
1.286113197827046,0.9222594660307525,85.0,92,-75.98815711793519,-76.28527815273041,0.013682143159020334,ok,8.84
1.286113197827046,0.9768305109495515,85.0,92,-75.98814403300987,-76.28777500503,0.014048492960942486,ok,9.24
1.286113197827046,1.0380956121167133,85.0,92,-75.98194122096963,-76.28447564865999,0.01450634803752752,ok,9.02
1.286113197827046,1.1891257633877539,85.0,92,-75.95141908169768,-76.26142332020557,0.015868137750730142,ok,9.4
1.286113197827046,1.1079297093491922,85.0,92,-75.96970073281966,-76.27563437178718,0.015092174877445762,ok,9.45
1.4065542823824804,0.7491939040506499,85.0,92,-75.88904947813042,-76.18498494938048,0.01454191769538184,ok,9.4
1.4065542823824804,0.8282758463094337,85.0,92,-75.93775328249576,-76.23688093445152,0.014913958751496108,ok,9.33
1.4065542823824804,0.65,85.0,92,-75.75190087895669,-76.04437313569214,0.01417991789850551,ok,10.03
1.4065542823824804,0.8730626691931039,85.0,92,-75.95096604161618,-76.25204049876639,0.015154316355419613,ok,9.27
1.4065542823824804,0.7871730137334912,85.0,92,-75.91727918895377,-76.21470550714459,0.01471202309485901,ok,9.63
1.4065542823824804,0.6809285230878754,85.0,92,-75.80702144093463,-76.10049948891543,0.014279113427972836,ok,10.05
1.286113197827046,1.286113197827046,85.0,92,-75.92686519649773,-76.24193313757239,0.01695018364841433,ok,10.28
1.4065542823824804,0.7138970767665203,85.0,92,-75.85250543250163,-76.14713222777316,0.0143988324916779,ok,10.26
1.4065542823824804,0.9222594660307525,85.0,92,-75.95734610751047,-76.260655133769,0.015442402607137137,ok,9.57
1.4065542823824804,0.9768305109495515,85.0,92,-75.95724900090845,-76.26313217344112,0.01579199989400115,ok,9.48
1.4065542823824804,1.1079297093491922,85.0,92,-75.93857276112473,-76.25093500306986,0.016776983217380432,ok,9.62
1.4065542823824804,1.1891257633877539,85.0,92,-75.92014034275326,-76.23669171498179,0.01751616155252624,ok,9.73
1.4065542823824804,1.0380956121167133,85.0,92,-75.95094095507083,-76.25980680980454,0.016224716706019243,ok,10.22
1.4065542823824804,1.286113197827046,85.0,92,-75.89541392393562,-76.21717292042442,0.018578070881526767,ok,10.08
1.5655363404087876,0.65,85.0,92,-75.71243883197124,-76.01399967579509,0.01688967859611487,ok,9.91
1.5655363404087876,0.7138970767665203,85.0,92,-75.81315304235264,-76.11686709823223,0.01709028869377983,ok,9.64
1.5655363404087876,0.6809285230878754,85.0,92,-75.76761914439466,-76.07018243762343,0.016978618619785026,ok,10.04
1.4065542823824804,1.4065542823824804,85.0,92,-75.86377391710498,-76.19239819044745,0.02026329808740186,high_t1,10.87
1.5655363404087876,0.7491939040506499,85.0,92,-75.84973573785888,-76.15476660271113,0.01722726932028957,ok,10.32
1.5655363404087876,0.8282758463094337,85.0,92,-75.89847662324766,-76.20673852178821,0.017590910598508206,ok,10.23
1.5655363404087876,0.7871730137334912,85.0,92,-75.87799127499902,-76.18452821955567,0.01739277447161501,ok,10.77
1.5655363404087876,0.9222594660307525,85.0,92,-75.9180400246433,-76.23056263842602,0.01811051861533718,ok,9.84
1.5655363404087876,0.8730626691931039,85.0,92,-75.91168408596012,-76.2219264245726,0.017827405792459564,ok,10.91
1.5655363404087876,0.9768305109495515,85.0,92,-75.91789730923986,-76.23305441767043,0.01845300437762672,ok,10.99
1.5655363404087876,1.0380956121167133,85.0,92,-75.91151911663447,-76.22973718757979,0.01887659315519512,ok,10.74
1.5655363404087876,1.286113197827046,85.0,92,-75.85560350117777,-76.18710808892237,0.021313549411632316,high_t1,9.56
1.5655363404087876,1.1079297093491922,85.0,92,-75.89905288798444,-76.22086783776892,0.019421736676256785,ok,10.4
1.5655363404087876,1.1891257633877539,85.0,92,-75.88049141913622,-76.20662396470574,0.02017174698614793,high_t1,10.56
1.8,0.7871730137334912,85.0,92,-75.82625620452455,-76.14907639279792,0.02232559430373751,high_t1,10.73
1.8,0.7138970767665203,85.0,92,-75.76125729036391,-76.08128063943353,0.022139025257589814,high_t1,10.81
1.5655363404087876,1.4065542823824804,85.0,92,-75.82377368879749,-76.16235621375118,0.023303389486775534,high_t1,12.26
1.8,0.7491939040506499,85.0,92,-75.79792434310262,-76.11924765040521,0.02221359544223718,high_t1,11.01
1.5655363404087876,1.5655363404087876,85.0,92,-75.7835762308959,-76.13240434281718,0.027345980850914844,high_t1,12.29
1.8,0.6809285230878754,85.0,92,-75.7156326672546,-76.03452867486186,0.02209799941162493,high_t1,11.6
1.8,0.8730626691931039,85.0,92,-75.86006885897224,-76.18660525469012,0.022684243210075818,high_t1,11.66
1.8,0.65,85.0,92,-75.66035666767687,-75.97827942134168,0.022087105589556403,high_t1,12.31
1.8,0.8282758463094337,85.0,92,-75.84680780495735,-76.17135283459163,0.022480263693468394,high_t1,11.9
1.8,0.9222594660307525,85.0,92,-75.86646238514781,-76.1953036147248,0.022947254767992434,high_t1,11.84
1.8,1.1079297093491922,85.0,92,-75.8474448222261,-76.1857765563745,0.02432397281801227,high_t1,11.68
1.8,0.9768305109495515,85.0,92,-75.86633699774153,-76.19785442610386,0.023284866214738097,high_t1,11.89
1.8,1.0380956121167133,85.0,92,-75.85995066698825,-76.19459275109794,0.023724965298865704,high_t1,11.91
1.8,1.1891257633877539,85.0,92,-75.82880609908672,-76.17158826025248,0.025209945144609565,high_t1,11.75
0.65,0.65,95.0,92,-75.6479532458258,-75.90943796216916,0.006375546417126947,ok,8.7
1.8,1.286113197827046,85.0,92,-75.80379952928025,-76.15214501840292,0.026704586515506227,high_t1,11.73
0.6809285230878754,0.65,95.0,92,-75.70269900591254,-75.9650333615484,0.006497347598296384,ok,8.66
0.6809285230878754,0.6809285230878754,95.0,92,-75.75747040085007,-76.02065752927562,0.006615632422991731,ok,8.66
0.7138970767665203,0.65,95.0,92,-75.74789514128797,-76.01118393624286,0.006648083978913339,ok,8.69
1.8,1.5655363404087876,85.0,92,-75.73149231770745,-76.0979168666446,0.03694180585370146,high_t1,10.0
0.7138970767665203,0.7138970767665203,95.0,92,-75.84791640777175,-76.11302772927532,0.00690556281076194,ok,8.24
0.7138970767665203,0.6809285230878754,95.0,92,-75.80268650949371,-76.0668326562768,0.006762622456057643,ok,8.65
1.8,1.4065542823824804,85.0,92,-75.77181767075918,-76.12752608463603,0.029699202680347668,high_t1,10.9
0.7491939040506499,0.65,95.0,92,-75.78422913527751,-76.04859053172295,0.006833207970029485,ok,8.22
0.7491939040506499,0.6809285230878754,95.0,92,-75.83903571331135,-76.10426048767773,0.006943810586199487,ok,7.76
0.7491939040506499,0.7138970767665203,95.0,92,-75.88427416992293,-76.15047186037273,0.007082426858816995,ok,7.75
0.7871730137334912,0.65,95.0,92,-75.81231590600328,-76.07788603686882,0.00705944644116314,ok,7.95
1.8,1.8,85.0,92,-75.67961703396561,-76.06474846302302,0.058319728037423364,high_t1,12.05
0.7491939040506499,0.7491939040506499,95.0,92,-75.92063479882901,-76.1879283357631,0.007254591228921547,ok,8.43
0.7871730137334912,0.6809285230878754,95.0,92,-75.86713390128693,-76.13357485426,0.007165996328647168,ok,7.7
0.7871730137334912,0.7491939040506499,95.0,92,-75.94873548009075,-76.2172657112491,0.0074672110176882455,ok,7.72
0.7871730137334912,0.7138970767665203,95.0,92,-75.91237668466748,-76.17979985753557,0.007300076429067883,ok,7.84
0.8282758463094337,0.6809285230878754,95.0,92,-75.88752848364028,-76.15534627869394,0.0074376564490325195,ok,7.97
0.8282758463094337,0.65,95.0,92,-75.83270182202489,-76.09963996801902,0.007335159787043874,ok,8.28
0.7871730137334912,0.7871730137334912,95.0,92,-75.97682912620695,-76.24660920886421,0.007674328112107706,ok,8.36
0.8282758463094337,0.7138970767665203,95.0,92,-75.93277239616522,-76.2015832511153,0.007567097650229229,ok,8.33
0.8730626691931039,0.6809285230878754,95.0,92,-75.90070056988931,-76.17008436314113,0.007769414846791493,ok,7.93
0.8282758463094337,0.7491939040506499,95.0,92,-75.96912566290818,-76.2390565262292,0.00772896689253318,ok,8.46
0.8282758463094337,0.7871730137334912,95.0,92,-75.99720804136112,-76.26840391724122,0.007930178025879683,ok,8.51
0.8730626691931039,0.65,95.0,92,-75.8458668444099,-76.11436077104042,0.007670797263366934,ok,8.39
0.8730626691931039,0.7138970767665203,95.0,92,-75.945943518946,-76.21633277571917,0.007894287748553292,ok,8.28
0.8730626691931039,0.7871730137334912,95.0,92,-76.01035650811357,-76.28316284923129,0.00824586703191678,ok,8.64
0.8282758463094337,0.8282758463094337,95.0,92,-76.01757089149947,-76.29020006902833,0.008179512899157805,ok,9.46
0.8730626691931039,0.8730626691931039,95.0,92,-76.04380380622311,-76.3197173367682,0.008789027711633835,ok,8.65
0.8730626691931039,0.7491939040506499,95.0,92,-75.98228861728893,-76.25381264058724,0.008050821134014396,ok,9.22
0.8730626691931039,0.8282758463094337,95.0,92,-76.03069948407965,-76.30495922141958,0.008488183392452244,ok,9.25
0.9222594660307525,0.8730626691931039,95.0,92,-76.05008826649083,-76.32789174192118,0.009162947461296731,ok,7.83
0.9222594660307525,0.8282758463094337,95.0,92,-76.03701144043623,-76.31313426353842,0.008870583976741104,ok,8.08
0.9222594660307525,0.7871730137334912,95.0,92,-76.0166909591871,-76.29133732761892,0.00863557557789645,ok,8.14
0.9222594660307525,0.9222594660307525,95.0,92,-76.05634140621454,-76.33606611362336,0.009527230642294654,ok,7.75
0.9222594660307525,0.65,95.0,92,-75.85222218375307,-76.12249382350724,0.008079552197857371,ok,9.29
0.9768305109495515,0.65,95.0,92,-75.85210036776382,-76.12441428821444,0.008578498258069708,ok,7.71
0.9222594660307525,0.6809285230878754,95.0,92,-75.90706275213802,-76.17823596078723,0.00817470576064707,ok,9.18
0.9222594660307525,0.7138970767665203,95.0,92,-75.95230397849812,-76.22449675628961,0.008295332517455012,ok,9.04
0.9222594660307525,0.7491939040506499,95.0,92,-75.9886395479898,-76.26198386346894,0.008446711538645303,ok,9.25
0.9768305109495515,0.6809285230878754,95.0,92,-75.90694937729711,-76.1801781962353,0.00867092448117826,ok,7.94
0.9768305109495515,0.7138970767665203,95.0,92,-75.95218995688816,-76.22645437631571,0.008787964602305237,ok,7.26
0.9768305109495515,0.8282758463094337,95.0,92,-76.03684827665683,-76.31511088564928,0.009345438652468629,ok,7.37
0.9768305109495515,0.7871730137334912,95.0,92,-76.01655118383212,-76.29331082795753,0.009117730874618332,ok,7.6
0.9768305109495515,0.7491939040506499,95.0,92,-75.98851645980109,-76.26395150291097,0.00893471973976889,ok,7.86
1.0380956121167133,0.6809285230878754,95.0,92,-75.9005973456499,-76.17620860646049,0.009280960165491915,ok,7.48
1.0380956121167133,0.65,95.0,92,-75.84573590101205,-76.120417269191,0.009190079124393303,ok,7.86
0.9768305109495515,0.9222594660307525,95.0,92,-76.05611563975411,-76.33804761059776,0.009982692849522298,ok,8.67
0.9768305109495515,0.9768305109495515,95.0,92,-76.05585339214731,-76.3400351826697,0.01042583667279479,ok,8.33
0.9768305109495515,0.8730626691931039,95.0,92,-76.04989604277608,-76.32987037877622,0.009628948596756308,ok,8.84
1.0380956121167133,0.7138970767665203,95.0,92,-75.94584090224241,-76.22250586854263,0.009395562590322426,ok,7.89
1.0380956121167133,0.7491939040506499,95.0,92,-75.98216144417404,-76.26001867952664,0.009538747495137062,ok,8.05
1.0380956121167133,0.7871730137334912,95.0,92,-76.01018194937843,-76.28938947585328,0.00971677177441849,ok,8.88
1.0380956121167133,0.8730626691931039,95.0,92,-76.04347710571402,-76.32596548541534,0.010212507008572186,ok,8.88
1.0380956121167133,0.8282758463094337,95.0,92,-76.03045740528192,-76.31119826368621,0.00993779228106711,ok,9.2
1.0380956121167133,0.9222594660307525,95.0,92,-76.04966336449442,-76.33415148583927,0.010555062665854296,ok,9.5
1.0380956121167133,0.9768305109495515,95.0,92,-76.04936395292472,-76.33615130527262,0.010984330887264396,ok,9.21
1.1079297093491922,0.6809285230878754,95.0,92,-75.88811729549225,-76.16653745978293,0.010037519017887067,ok,9.07
1.0380956121167133,1.0380956121167133,95.0,92,-76.04283554081556,-76.33228610936006,0.011526065049727023,ok,9.8
1.1079297093491922,0.65,95.0,92,-75.83323647456598,-76.11071032069647,0.009946522398497113,ok,9.9
1.1079297093491922,0.7871730137334912,95.0,92,-75.99770431657272,-76.27979388365512,0.010467229601778713,ok,9.73
1.1079297093491922,0.8282758463094337,95.0,92,-76.01796362791507,-76.30162087281654,0.010682791625427887,ok,9.92
1.1079297093491922,1.1079297093491922,95.0,92,-76.0175586109909,-76.31334425490586,0.012883142597473385,ok,9.58
1.1079297093491922,0.7138970767665203,95.0,92,-75.93337070774577,-76.21286463701372,0.01015137771895097,ok,10.13
1.1079297093491922,0.9768305109495515,95.0,92,-76.03678272810944,-76.32663201875353,0.01169503027276917,ok,9.76
1.1079297093491922,0.9222594660307525,95.0,92,-76.03711666527876,-76.32460997458327,0.011280840926521938,ok,9.86
1.1079297093491922,1.0380956121167133,95.0,92,-76.03021647196746,-76.322795648395,0.012217088255178497,ok,9.8
1.1079297093491922,0.8730626691931039,95.0,92,-76.03095996788092,-76.31640542637717,0.010949490619815573,ok,10.26
1.1891257633877539,0.6809285230878754,95.0,92,-75.86945171440516,-76.15128501028616,0.010992358563012998,ok,9.71
1.1891257633877539,0.8282758463094337,95.0,92,-75.99932705618765,-76.28651514715952,0.011634811627522716,ok,8.9
1.1891257633877539,0.65,95.0,92,-75.81454112582081,-76.09541079891926,0.01089918904994284,ok,9.89
1.1891257633877539,0.7871730137334912,95.0,92,-75.97907355710502,-76.26465587917086,0.011422672794146636,ok,9.02
1.1079297093491922,0.7491939040506499,95.0,92,-75.96969189472782,-76.25040226865718,0.010292654347862437,ok,10.86
1.1891257633877539,0.7138970767665203,95.0,92,-75.91472574865097,-76.19765434822847,0.011107672218579256,ok,9.81
1.1891257633877539,0.7491939040506499,95.0,92,-75.95105847091892,-76.2352298282819,0.011249312283685958,ok,9.76
1.1891257633877539,0.8730626691931039,95.0,92,-76.01230967508887,-76.30133145339354,0.011895075097846415,ok,8.77
1.1891257633877539,0.9768305109495515,95.0,92,-76.01808425027885,-76.31162839316447,0.012614452816984027,ok,9.36
1.1891257633877539,0.9222594660307525,95.0,92,-76.01844545493823,-76.30956923834593,0.01221596924312161,ok,9.71
1.1891257633877539,1.0380956121167133,95.0,92,-76.01148544911666,-76.30783585178573,0.013114125407220071,ok,9.74
1.1891257633877539,1.1891257633877539,95.0,92,-75.97998641914003,-76.28360172147259,0.014574428655187604,ok,9.46
1.1891257633877539,1.1079297093491922,95.0,92,-75.99879131323326,-76.29843852673676,0.013749341056515367,ok,9.97
1.286113197827046,0.65,95.0,92,-75.78934534178104,-76.07454622207412,0.012142598423127541,ok,9.28
1.286113197827046,0.6809285230878754,95.0,92,-75.84430010065739,-76.13048191610604,0.012239674947136804,ok,9.12
1.286113197827046,0.7871730137334912,95.0,92,-75.95400448501185,-76.24401917386297,0.012677495093496662,ok,9.06
1.286113197827046,0.8730626691931039,95.0,92,-75.98725332803409,-76.28079861827635,0.013144701932535321,ok,8.57
1.286113197827046,0.7491939040506499,95.0,92,-75.9259703675499,-76.21454012309967,0.012502850210195834,ok,9.62
1.286113197827046,0.7138970767665203,95.0,92,-75.8896100972969,-76.17690941208178,0.012358509403582772,ok,9.81
1.286113197827046,0.8282758463094337,95.0,92,-75.97426852195069,-76.26593025637916,0.012888694015129118,ok,9.07
1.286113197827046,0.9222594660307525,95.0,92,-75.99338316438487,-76.28909050885808,0.01345657081838385,ok,9.88
1.286113197827046,0.9768305109495515,95.0,92,-75.99300812300294,-76.29120801369334,0.013839348632171502,ok,9.69
1.286113197827046,1.0380956121167133,95.0,92,-75.98638783955762,-76.28748070727138,0.014314149110568304,ok,9.64
1.286113197827046,1.1079297093491922,95.0,92,-75.97366497228026,-76.27815880393881,0.01491224021213356,ok,9.42
1.286113197827046,1.1891257633877539,95.0,92,-75.95482496389664,-76.26341197252385,0.015683987235348314,ok,9.39
1.286113197827046,1.286113197827046,95.0,92,-75.92962387111844,-76.24333274732658,0.0167196803922263,ok,10.06
1.4065542823824804,0.65,95.0,92,-75.75693000890264,-76.0480599556966,0.013884965114905683,ok,10.08
1.4065542823824804,0.7138970767665203,95.0,92,-75.85731455900019,-76.1505802339309,0.014105333311275515,ok,10.2
1.4065542823824804,0.6809285230878754,95.0,92,-75.81194793546949,-76.10407469090617,0.013984110065955587,ok,10.47
1.4065542823824804,1.1079297093491922,95.0,92,-75.94153031199073,-76.2525105594842,0.01656243045064989,ok,9.43
1.4065542823824804,0.7871730137334912,95.0,92,-75.92180073413978,-76.21784434990738,0.014428001404598592,ok,10.18
1.4065542823824804,0.9768305109495515,95.0,92,-75.96088967323624,-76.26536007445692,0.015561244410944893,ok,10.09
1.4065542823824804,0.7491939040506499,95.0,92,-75.89372445124084,-76.18828824578303,0.014251920452610116,ok,10.5
1.4065542823824804,1.0380956121167133,95.0,92,-75.95426698793598,-76.26172752701221,0.016008385290139978,ok,10.14
1.4065542823824804,0.8282758463094337,95.0,92,-75.94209905057465,-76.23983304178094,0.01463886410440508,ok,10.44
1.4065542823824804,0.8730626691931039,95.0,92,-75.95510983117379,-76.25478070552548,0.014891408341068614,ok,10.37
1.4065542823824804,0.9222594660307525,95.0,92,-75.96125687649366,-76.26315507634746,0.015194736867859862,ok,10.45
1.4065542823824804,1.1891257633877539,95.0,92,-75.92266376718759,-76.23788288634077,0.017267103345187877,ok,9.25
1.4065542823824804,1.286113197827046,95.0,92,-75.8974223201808,-76.21794305200379,0.018204673592311656,ok,10.31
1.5655363404087876,0.65,95.0,92,-75.7157119258307,-76.01587758032102,0.01668854356264014,ok,10.0
1.5655363404087876,0.6809285230878754,95.0,92,-75.77081705427041,-76.07199016549015,0.016771025755157865,ok,10.16
1.5655363404087876,0.7491939040506499,95.0,92,-75.85275557504237,-76.15640667132837,0.017010672338362662,ok,10.04
1.5655363404087876,0.7138970767665203,95.0,92,-75.81626697233028,-76.11859591764423,0.016877423138162664,ok,10.39
1.4065542823824804,1.4065542823824804,95.0,92,-75.86516664031963,-76.19272261047807,0.019553774050130857,ok,10.91
1.5655363404087876,0.7871730137334912,95.0,92,-75.8809052113303,-76.1860683996174,0.017174318158524594,ok,10.12
1.5655363404087876,0.8730626691931039,95.0,92,-75.91434125059364,-76.22322714547718,0.0176113137492591,ok,9.71
1.5655363404087876,0.8282758463094337,95.0,92,-75.90127063866277,-76.2081661618438,0.017372713138510576,ok,10.02
1.5655363404087876,0.9768305109495515,95.0,92,-75.92021339711211,-76.23405030402365,0.018239245353205796,ok,10.15
1.5655363404087876,1.0380956121167133,95.0,92,-75.91361915053547,-76.23055115880896,0.018650577760286294,ok,10.17
1.5655363404087876,0.9222594660307525,95.0,92,-75.9205395703657,-76.23172012395204,0.01789709205366042,ok,10.4
1.5655363404087876,1.1079297093491922,95.0,92,-75.90089506614015,-76.22147820166711,0.019150690559173823,ok,10.83
1.5655363404087876,1.1891257633877539,95.0,92,-75.88202095204747,-76.2070091170471,0.019774030662306086,ok,10.94
1.5655363404087876,1.4065542823824804,95.0,92,-75.82442655742767,-76.16224614553535,0.021775594427365267,high_t1,11.42
1.5655363404087876,1.286113197827046,95.0,92,-75.85674645840933,-76.18724969659819,0.020591616733496135,high_t1,11.55
1.5655363404087876,1.5655363404087876,95.0,92,-75.78358766765693,-76.1320577991447,0.023824942845333194,high_t1,11.53
1.8,0.9768305109495515,95.0,92,-75.86727351403158,-76.19776356787933,0.02326761597896425,high_t1,10.71
1.8,1.0380956121167133,95.0,92,-75.86075843051914,-76.19444137338017,0.02360334928150385,high_t1,10.99
1.8,0.8282758463094337,95.0,92,-75.84802796877106,-76.17141263943995,0.022630978009261216,high_t1,11.28
1.8,0.8730626691931039,95.0,92,-75.86120678182384,-76.18661954035458,0.022789805542750587,high_t1,11.28
1.8,0.6809285230878754,95.0,92,-75.71711274707674,-76.03473537768146,0.02239823224296491,high_t1,11.99
1.8,0.65,95.0,92,-75.66189032639825,-75.97851627251751,0.02242008687959536,high_t1,12.11
1.8,0.7491939040506499,95.0,92,-75.79928536697028,-76.11938696064281,0.02244320441313906,high_t1,11.64
1.8,0.7138970767665203,95.0,92,-75.76268004982451,-76.08145494061291,0.022404834476731098,high_t1,12.06
