basis,E_eV,lambda_nm,sigma_200K,sigma_220K,sigma_250K,sigma_298K
cc-pvtz-dk,1.370185092546273,904.8718970485578,5.5220286366241315e-30,5.492068746112135e-30,5.435173129904003e-30,5.319280176476226e-30
cc-pvtz-dk,1.3721860930465233,903.5523609245352,8.277399141398431e-30,8.232489926267667e-30,8.147204652369047e-30,7.97348367112769e-30
cc-pvtz-dk,1.3741870935467735,902.2366676432471,9.485314273231153e-30,9.433851487396777e-30,9.336120592463715e-30,9.137048628579905e-30
cc-pvtz-dk,1.3761880940470235,900.924800442021,9.71353805626117e-30,1.008524984157356e-29,1.0778677206359289e-29,1.2142587485724774e-29
cc-pvtz-dk,1.3781890945472737,899.6167426555353,8.09471783593728e-30,8.838471343379631e-30,1.0227750241739634e-29,1.2967505686595746e-29
cc-pvtz-dk,1.3801900950475237,898.3124777151141,4.883515032807385e-30,5.863339520356839e-30,7.694504178728029e-30,1.1309337487716872e-29
cc-pvtz-dk,1.3821910955477739,897.0119891480275,2.024530141232661e-30,3.0485181437437553e-30,4.9627097316387456e-30,8.743385659245472e-30
cc-pvtz-dk,1.3841920960480238,895.7152605767981,1.7877534229455736e-30,2.7663859298693457e-30,4.732187774107552e-30,9.15414363632825e-30
cc-pvtz-dk,1.386193096548274,894.4222757185132,1.2085607180125483e-30,1.962329861513605e-30,3.632598572809661e-30,7.964407216892046e-30
cc-pvtz-dk,1.3881940970485243,893.1330183841441,3.8338285177041494e-31,7.619461492235397e-31,1.808112961891371e-30,5.2128943864716705e-30
cc-pvtz-dk,1.3901950975487742,891.8474724778698,2.5203891369070503e-31,5.716033475515286e-31,1.5211078450065538e-30,4.7888594210845074e-30
cc-pvtz-dk,1.3921960980490244,890.5656219964068,2.1321331570195483e-31,4.83550112215441e-31,1.2867871965679843e-30,4.051154564381964e-30
cc-pvtz-dk,1.3941970985492746,889.2874510283458,1.3212552394317438e-31,2.996497274051827e-31,7.974053214742756e-31,2.5104478940798252e-30
cc-pvtz-dk,1.3961980990495246,888.0129437534933,9.292890935769709e-31,9.540826780313365e-31,1.0330200452554975e-30,1.3177952920109638e-30
cc-pvtz-dk,1.3981990995497748,886.7420844422182,5.3473992455239386e-30,5.318386810699302e-30,5.263290469262909e-30,5.151062530492185e-30
cc-pvtz-dk,1.400200100050025,885.4748574548053,8.84158737130342e-30,8.793617140247457e-30,8.702518814821914e-30,8.51695699671506e-30
cc-pvtz-dk,1.402201100550275,884.2112472408135,1.0694564726046596e-29,1.0636541124694595e-29,1.052635085039385e-29,1.0301899878969012e-29
cc-pvtz-dk,1.4042021010505252,882.9512383384396,1.1246949085270928e-29,1.1559390303354981e-29,1.2141757016760084e-29,1.328527303029123e-29
cc-pvtz-dk,1.4062031015507754,881.6948153738882,9.918859853131715e-30,1.0691420226515786e-29,1.2134267395757651e-29,1.4978709858250317e-29
cc-pvtz-dk,1.4082041020510254,880.441963060746,6.650437733407329e-30,7.743761608702621e-30,9.7868503016423e-30,1.3819277148440326e-29
cc-pvtz-dk,1.4102051025512756,879.1926661993614,2.3876287689683806e-30,3.5952685882428644e-30,5.852769630826806e-30,1.0311508192952594e-29
cc-pvtz-dk,1.4122061030515258,877.9469096762308,2.1935814590015003e-30,3.368375117557614e-30,5.684183708063482e-30,1.0731444740711857e-29
cc-pvtz-dk,1.4142071035517758,876.7046784633887,1.6134017034651187e-30,2.581408570564465e-30,4.669528215110657e-30,9.895293543355629e-30
cc-pvtz-dk,1.416208104052026,875.4659576178028,7.083953991870533e-31,1.2781002887583422e-30,2.730621194286886e-30,7.131915359396876e-30
cc-pvtz-dk,1.4182091045522762,874.2307322807759,3.036381972056617e-31,6.886262419788718e-31,1.832520371754849e-30,5.769270387642818e-30
cc-pvtz-dk,1.4202101050525262,872.9989876773511,2.717233042187487e-31,6.162459122871832e-31,1.6399072812441022e-30,5.1628722179505044e-30
cc-pvtz-dk,1.4222111055527764,871.7707091157228,1.8632240561665238e-31,4.225637589639395e-31,1.1244948993542471e-30,3.540214463038851e-30
cc-pvtz-dk,1.4242121060530266,870.5458819866525,6.259320056352972e-32,1.4195618625774648e-31,3.7776312803067355e-31,1.1893006275306203e-30
cc-pvtz-dk,1.4262131065532766,869.3244917628901,4.9652855375396835e-30,4.9383462692282396e-30,4.88718699445846e-30,4.78297862405249e-30
cc-pvtz-dk,1.4282141070535268,868.1065239985988,9.323869802266884e-30,9.273282937039251e-30,9.177215467499891e-30,8.98153180124832e-30
cc-pvtz-dk,1.4302151075537768,866.8919643287863,1.1966821075399783e-29,1.1901894818622018e-29,1.1778595990611309e-29,1.1527443682495479e-29
cc-pvtz-dk,1.432216108054027,865.680798468739,1.291817562301027e-29,1.3139151886001616e-29,1.3550243250952956e-29,1.4354309278971943e-29
cc-pvtz-dk,1.434217108554277,864.4730122134636,1.2013793733275229e-29,1.2798709554986357e-29,1.4264323170266127e-29,1.71524253899655e-29
cc-pvtz-dk,1.4362181090545272,863.2685914371299,8.771645801801255e-30,9.981486148968274e-30,1.2242083311036312e-29,1.6702913722211156e-29
cc-pvtz-dk,1.4382191095547774,862.0675220925217,3.771028773839329e-30,5.181292158388345e-30,7.81741074977717e-30,1.3023328372926028e-29
cc-pvtz-dk,1.4402201100550274,860.8697902104898,2.6684783208947224e-30,4.067578808529192e-30,6.773563413955277e-30,1.2476256665111185e-29
cc-pvtz-dk,1.4422211105552776,859.6753818994104,2.108456557666781e-30,3.3337440606378535e-30,5.915435560029522e-30,1.2165963696565596e-29
cc-pvtz-dk,1.4442221110555278,858.4842833446484,1.1277099530982533e-30,1.938536421530026e-30,3.895026509509454e-30,9.502179469128379e-30
cc-pvtz-dk,1.4462231115557778,857.296480808025,3.642695102782517e-31,8.261330301618559e-31,2.198443096215339e-30,6.92129421828316e-30
cc-pvtz-dk,1.448224112056028,856.1119606272883,3.4374500277358463e-31,7.795851498178261e-31,2.074573377356936e-30,6.53131879866418e-30
cc-pvtz-dk,1.4502251125562782,854.9307092155915,2.560112287015836e-31,5.806122284600291e-31,1.5450816014293401e-30,4.864335298538516e-30
cc-pvtz-dk,1.4522261130565282,853.7527130609714,1.1624300433602874e-31,2.6362949052169047e-31,7.015509757340501e-31,2.208672455765659e-30
cc-pvtz-dk,1.4542271135567784,852.5779587258342,4.313370042295361e-30,4.289967756159464e-30,4.245525421170032e-30,4.154999053720023e-30
cc-pvtz-dk,1.4562281140570286,851.4064328464444,9.680634619025629e-30,9.628112118264031e-30,9.528368761577645e-30,9.325197533957944e-30
cc-pvtz-dk,1.4582291145572785,850.2381221324185,1.3286420923861434e-29,1.3214335148439138e-29,1.3077439968169688e-29,1.2798592707013094e-29
cc-pvtz-dk,1.4602301150575288,849.0730133662213,1.4723152695928645e-29,1.4810083685248595e-29,1.497026744248449e-29,1.527746619738781e-29
cc-pvtz-dk,1.462231115557779,847.9110934026684,1.4410982432277806e-29,1.5184171572449753e-29,1.6627477916048374e-29,1.9469995188316533e-29
cc-pvtz-dk,1.464232116058029,846.7523491684318,1.1309086039298502e-29,1.2635208421468342e-29,1.5112809353087937e-29,2.000078372619807e-29
cc-pvtz-dk,1.4662331165582791,845.5967676615489,5.958677679931904e-30,7.594093464257714e-30,1.0650822713812722e-29,1.668637992966494e-29
cc-pvtz-dk,1.4682341170585294,844.4443359509369,3.223276402907784e-30,4.877505830471765e-30,8.013701452275477e-30,1.4381373855001683e-29
cc-pvtz-dk,1.4702351175587793,843.2950411759101,2.7132486191546077e-30,4.246958148089282e-30,7.409825147432572e-30,1.4826515741558588e-29
cc-pvtz-dk,1.4722361180590295,842.1488705457016,1.6660118383223695e-30,2.7800778533103994e-30,5.3602050935572045e-30,1.242359917735815e-29
cc-pvtz-dk,1.4742371185592795,841.0058113389888,4.355302844320085e-31,9.877465542757836e-31,2.628516853554015e-30,8.27528287290328e-30
cc-pvtz-dk,1.4762381190595297,839.8658509034225,4.327074569468039e-31,9.813446157160754e-31,2.6114804960726688e-30,8.221647806005603e-30
cc-pvtz-dk,1.47823911955978,838.7289766551606,3.458550339019869e-31,7.843705253726215e-31,2.0873078589321078e-30,6.571410395235777e-30
cc-pvtz-dk,1.48024012006003,837.5951760784048,1.8940520504988448e-31,4.295552923349643e-31,1.1431002422110474e-30,3.598789120788981e-30
cc-pvtz-dk,1.4822411205602801,836.4644367249409,3.3116379087091244e-30,3.293670542784532e-30,3.259549444928473e-30,3.1900468176914074e-30
cc-pvtz-dk,1.48424212106053,835.3367462136839,9.853679150498885e-30,9.800217792741463e-30,9.698691490710624e-30,9.491888510496602e-30
cc-pvtz-dk,1.4862431215607803,834.2120922302255,1.4629263449004664e-29,1.4549892051272964e-29,1.439916104037566e-29,1.409213102312195e-29
cc-pvtz-dk,1.4882441220610305,833.0904625263865,1.6676442191871044e-29,1.6585963779846084e-29,1.6414139887377855e-29,1.606414493706824e-29
cc-pvtz-dk,1.4902451225612805,831.9718449197718,1.7144223629833708e-29,1.7870997952071067e-29,1.9227088237667509e-29,2.1895565530774285e-29
cc-pvtz-dk,1.4922461230615307,830.8562272933289,1.4336653333585342e-29,1.5773775840210476e-29,1.8458426972415515e-29,2.3753570565832664e-29
cc-pvtz-dk,1.494247123561781,829.7435975949112,8.698937403170218e-30,1.0585691151060042e-29,1.4111901158194e-29,2.1073304334327562e-29
cc-pvtz-dk,1.496248124062031,828.6339438368439,3.890322747866239e-30,5.858010824510793e-30,9.536307791543344e-30,1.680122781615881e-29
cc-pvtz-dk,1.498249124562281,827.5272540954925,3.4522186285350645e-30,5.355155728905571e-30,9.199922127634013e-30,1.793053273951216e-29
cc-pvtz-dk,1.5002501250625313,826.4235165108369,2.3554008831251328e-30,3.850301205468954e-30,7.201273735983204e-30,1.6020183369611442e-29
cc-pvtz-dk,1.5022511255627813,825.3227192860472,7.750280938285537e-31,1.5627983704305966e-30,3.7609301285205835e-30,1.0971291723746614e-29
cc-pvtz-dk,1.5042521260630315,824.2248506870635,5.431250947491889e-31,1.2317626582014855e-30,3.277874159768634e-30,1.0319635522667268e-29
cc-pvtz-dk,1.5062531265632817,823.1298990421786,4.622392243762658e-31,1.0483202143433133e-30,2.7897109227003185e-30,8.782765454883454e-30
cc-pvtz-dk,1.5082541270635317,822.0378527416252,2.8915451075050365e-31,6.557784426393828e-31,1.745108278245383e-30,5.494073445562934e-30
cc-pvtz-dk,1.5102551275637819,820.9487002371645,1.911073213276733e-30,1.9702890691372703e-30,2.1570330831672276e-30,2.826585211580788e-30
cc-pvtz-dk,1.512256128064032,819.8624300416803,9.764878395062703e-30,9.711898827800283e-30,9.611287474610304e-30,9.406348190239125e-30
cc-pvtz-dk,1.514257128564282,818.7790307287744,1.5959195662974247e-29,1.5872608688116663e-29,1.570817486656622e-29,1.5373233046915578e-29
cc-pvtz-dk,1.5162581290645323,817.6984909323655,1.920210955824143e-29,1.909792808113921e-29,1.8900081252065154e-29,1.8497079142661236e-29
cc-pvtz-dk,1.5182591295647825,816.6207993462931,2.02488657880107e-29,2.0879640203601453e-29,2.205574769807484e-29,2.4366667522335882e-29
cc-pvtz-dk,1.5202601300650325,815.5459447239223,1.794287418894624e-29,1.9477953036408676e-29,2.234517458001393e-29,2.799875674212582e-29
cc-pvtz-dk,1.5222611305652824,814.4739158777522,1.211796051412968e-29,1.4283469827252852e-29,1.8330314070448875e-29,2.631820140431664e-29
cc-pvtz-dk,1.5242621310655329,813.4047016790284,4.720752523731969e-30,7.108464046852226e-30,1.1571931685797745e-29,2.0387624306602784e-29
cc-pvtz-dk,1.5262631315657829,812.3382910573582,4.356186045567431e-30,6.700594871535493e-30,1.1341760413766059e-29,2.1531177114340642e-29
cc-pvtz-dk,1.5282641320660328,811.2746730003273,3.2381011092826756e-30,5.211313773512453e-30,9.514807825502484e-30,2.0445905271620996e-29
cc-pvtz-dk,1.530265132566283,810.213836553122,1.4634982399010195e-30,2.674500446019298e-30,5.8013078283057854e-30,1.5389616797014883e-29
cc-pvtz-dk,1.5322661330665333,809.1557708181521,6.810275075852598e-31,1.5445138903753525e-30,4.110144220524795e-30,1.2939847057584137e-29
cc-pvtz-dk,1.5342671335667832,808.1004649546788,6.140712849045499e-31,1.3926627319043787e-30,3.706049336523596e-30,1.1667646931462999e-29
cc-pvtz-dk,1.5362681340670334,807.0479081784434,4.256486065664744e-31,9.653357286431325e-31,2.568878849632377e-30,8.08752628623366e-30
cc-pvtz-dk,1.5382691345672836,805.9980897613008,1.4840970481499961e-31,3.365808987158656e-31,8.956837774115838e-31,2.8198550877577922e-30
cc-pvtz-dk,1.5402701350675336,804.9509990308542,9.308536680210406e-30,9.258033005181204e-30,9.162123518782678e-30,8.966761654701529e-30
cc-pvtz-dk,1.5422711355677838,803.906625370094,1.7222675320605703e-29,1.7129233308460606e-29,1.695178136288042e-29,1.6590322406366767e-29
cc-pvtz-dk,1.544272136068034,802.8649582170391,2.1985092844023628e-29,2.1865812228538502e-29,2.1639291236514378e-29,2.1177881579168694e-29
cc-pvtz-dk,1.546273136568284,801.8259870643805,2.3760087502184687e-29,2.4224084371813512e-29,2.508781376297139e-29,2.6779340522366925e-29
cc-pvtz-dk,1.5482741370685342,800.7897014591276,2.2234150110079274e-29,2.3842219539392402e-29,2.6845224636874584e-29,3.276437457183907e-29
cc-pvtz-dk,1.5502751375687844,799.7560910022587,1.6375099376261528e-29,1.8846940907731093e-29,2.3465844824681867e-29,3.2581291359652056e-29
cc-pvtz-dk,1.5522761380690344,798.7251453483725,7.213422398987819e-30,1.0093376533243156e-29,1.5476775387952516e-29,2.6108444848015354e-29
cc-pvtz-dk,1.5542771385692846,797.6968542053427,5.464266519126431e-30,8.335684178632214e-30,1.39006979602087e-29,2.567232758056663e-29
cc-pvtz-dk,1.5562781390695348,796.6712073339761,4.370344025059172e-30,6.945063303615301e-30,1.242583211731932e-29,2.5891115945299804e-29
cc-pvtz-dk,1.5582791395697848,795.6481945476726,2.399560964933988e-30,4.1720008992088626e-30,8.509625871745648e-30,2.1127194758837938e-29
cc-pvtz-dk,1.560280140070035,794.6278057120871,8.545955083813188e-31,1.9381517172888738e-30,5.1576636046822015e-30,1.6237721753358404e-29
cc-pvtz-dk,1.5622811405702852,793.6100307447965,8.14041216139413e-31,1.846177946796023e-30,4.912909922901329e-30,1.5467170882367138e-29
cc-pvtz-dk,1.5642821410705352,792.5948596149664,6.138032858113186e-31,1.392054932193657e-30,3.70443190563882e-30,1.1662554821027871e-29
cc-pvtz-dk,1.5662831415707852,791.5822823430215,2.8726022655289193e-31,6.514823632256395e-31,1.7336758747666284e-30,5.4580811434493136e-30
cc-pvtz-dk,1.5682841420710356,790.5722890003188,8.340242945496843e-30,8.294992769894114e-30,8.209059991754873e-30,8.034020083260351e-30
cc-pvtz-dk,1.5702851425712856,789.5648697088244,1.8340764740669624e-29,1.8241256509239536e-29,1.8052284451990896e-29,1.7667359719833096e-29
cc-pvtz-dk,1.5722861430715356,788.5600146407891,2.5030285589875618e-29,2.4894483212687092e-29,2.4636586411309374e-29,2.4111266114541622e-29
cc-pvtz-dk,1.574287143571786,787.5577140184301,2.7709483921562985e-29,2.790531682250428e-29,2.826703959027458e-29,2.896423960306447e-29
cc-pvtz-dk,1.576288144072036,786.5579581136146,2.733855933105311e-29,2.897624895513642e-29,3.203381983511746e-29,3.8057559320697595e-29
cc-pvtz-dk,1.578289144572286,785.5607372475436,2.167356582320529e-29,2.447740002903454e-29,2.9716174002450387e-29,4.005298422849013e-29
cc-pvtz-dk,1.5802901450725362,784.56604179044,1.1679144300320476e-29,1.5138957538704007e-29,2.1605786429265875e-29,3.437522047195901e-29
cc-pvtz-dk,1.5822911455727864,783.5738621612393,6.8263405120141e-30,1.0325159374267835e-29,1.6950223155367565e-29,3.036956118089721e-29
cc-pvtz-dk,1.5842921460730364,782.5841888272813,5.8280041235834045e-30,9.16084378537483e-30,1.6097026087223317e-29,3.258800186608735e-29
cc-pvtz-dk,1.5862931465732866,781.597012304005,3.671312956147672e-30,6.189748347541671e-30,1.2110268583650847e-29,2.859904053669291e-29
cc-pvtz-dk,1.5882941470735368,780.6123231546457,1.075120641215224e-30,2.438284424184263e-30,6.488579155232507e-30,2.0427804326296054e-29
cc-pvtz-dk,1.5902951475737868,779.630111989934,1.080669551547939e-30,2.450868892491151e-30,6.522067995962429e-30,2.053323626589005e-29
cc-pvtz-dk,1.592296148074037,778.6503694677976,8.760987642323274e-31,1.9869193176871882e-30,5.287440275630291e-30,1.664629385779329e-29
cc-pvtz-dk,1.5942971485742872,777.6730862930655,4.933661266574669e-31,1.1189134464847513e-30,2.977568323596716e-30,9.37419142580091e-30
cc-pvtz-dk,1.5962981490745372,776.6982532171733,6.66058335923145e-30,6.624739228847517e-30,6.556981918093787e-30,6.420181998816477e-30
cc-pvtz-dk,1.5982991495747874,775.7258610378716,1.9196917320308527e-29,1.9092764013809938e-29,1.8894970682389762e-29,1.849207754449406e-29
cc-pvtz-dk,1.6003001500750376,774.755900598937,2.833103213319788e-29,2.817732148143252e-29,2.788541580018706e-29,2.729082145748535e-29
cc-pvtz-dk,1.6023011505752875,773.7883627898844,3.2205504798269113e-29,3.20307731079551e-29,3.169894722269282e-29,3.1023037821761923e-29
cc-pvtz-dk,1.6043021510755378,772.8232385456813,3.340999877616437e-29,3.500523172050246e-29,3.7982454554978786e-29,4.384361867392527e-29
cc-pvtz-dk,1.606303151575788,771.8605188464652,2.827505749364128e-29,3.143074612704988e-29,3.7326317172519197e-29,4.8956627825630424e-29
cc-pvtz-dk,1.608304152076038,770.9001947172628,1.754008433774088e-29,2.1691747010600028e-29,2.945116781975009e-29,4.4770737047596097e-29
cc-pvtz-dk,1.6103051525762881,769.9422572277105,8.585467438850909e-30,1.2927914841476496e-29,2.1045467262597066e-29,3.707825897670412e-29
cc-pvtz-dk,1.6123061530765384,768.9866974917777,7.714865699756192e-30,1.2005897968526262e-29,2.0740309418055622e-29,4.081073346511701e-29
cc-pvtz-dk,1.6143071535767883,768.033506667493,5.4041781728869105e-30,8.917919556750181e-30,1.6916868196461598e-29,3.837214956982692e-29
cc-pvtz-dk,1.6163081540770383,767.0826759566698,1.9736415058595287e-30,4.007226366881566e-30,9.706661392878665e-30,2.8468520070948217e-29
cc-pvtz-dk,1.6183091545772887,766.1341966046367,1.4417557844929323e-30,3.26978251374019e-30,8.701299344064964e-30,2.739404669845905e-29
cc-pvtz-dk,1.6203101550775387,765.1880598999691,1.2474646660428071e-30,2.8291463751401454e-30,7.5287115870321e-30,2.370242289561752e-29
cc-pvtz-dk,1.6223111555777887,764.2442571742214,8.02230308095402e-31,1.8193917871640824e-30,4.841628609157678e-30,1.5242758003300635e-29
cc-pvtz-dk,1.6243121560780391,763.302779801663,4.171549803289615e-30,4.3813421198248624e-30,5.027891470325084e-30,7.310742122280815e-30
cc-pvtz-dk,1.6263131565782891,762.3636191990156,1.9617989403234932e-29,1.9511551560684058e-29,1.9309419759255363e-29,1.889768941849319e-29
cc-pvtz-dk,1.628314157078539,761.4267668251921,3.186032887400464e-29,3.1687469943427825e-29,3.135920054043023e-29,3.069053548029284e-29
cc-pvtz-dk,1.6303151575787893,760.4922141810371,3.825101709385265e-29,3.80434853406662e-29,3.7649370182749705e-29,3.6846581274119e-29
cc-pvtz-dk,1.6323161580790395,759.5599528090713,4.0631966758914335e-29,4.206720711325817e-29,4.4744145644609015e-29,5.0007471228325307e-29
cc-pvtz-dk,1.6343171585792895,758.6299742932354,3.6519907338276184e-29,4.0034322670282634e-29,4.659927754730769e-29,5.954692066095588e-29
cc-pvtz-dk,1.6363181590795397,757.7022702586365,2.5233394897680706e-29,3.021284112595533e-29,3.9518712884550126e-29,5.788882238395594e-29
cc-pvtz-dk,1.63831915957979,756.7768323712977,1.0900582548640166e-29,1.6413993054543115e-29,2.6720484912973803e-29,4.707660073421895e-29
cc-pvtz-dk,1.64032016008004,755.8536523379079,1.0174829422561508e-29,1.5680182364080743e-29,2.662976167594506e-29,5.085853150487065e-29
cc-pvtz-dk,1.64232116058029,754.9327219055741,7.780259449424366e-30,1.263040211469272e-29,2.3374301422622066e-29,5.122678750684327e-29
cc-pvtz-dk,1.6443221610805403,754.0140328615759,3.797580855215397e-30,7.034917252390656e-30,1.5500111622200402e-29,4.1763094094920827e-29
cc-pvtz-dk,1.6463231615807903,753.0975770331206,1.9404376424610742e-30,4.400751597853959e-30,1.1710949223958725e-29,3.6869239551358313e-29
cc-pvtz-dk,1.6483241620810405,752.1833462871016,1.7841802447439276e-30,4.0463727826666376e-30,1.0767902969603176e-29,3.390027456014195e-29
