r_obr_A,r_oh_A,theta_deg,nbf,t1_s,e_hf_Ha,e_ccsd_Ha,e_ccsdt_Ha,omega_app_eV,root0_sym,gap_any_eV,gap_app_eV,w1,status,wall_s
1.55,1.15,125.0,87,0.006485049041410569,-2679.8406709268734,-2680.380185254656,-2680.3992353399694,3.5908352442032885,"A""",0.7477017782266592,2.476088690259862,0.9506,ok,413.27
1.55,1.15,135.0,87,0.00672735730055151,-2679.8324118447936,-2680.371515904553,-2680.390504178723,3.4032496114788473,"A""",0.6002467968406955,2.7254901659395827,0.9501,ok,398.41
1.55,1.2,85.0,87,0.006402670199451562,-2679.802033026048,-2680.3485081031367,-2680.368648899899,3.3828502300429273,"A""",0.6448236446897416,2.1111840136285625,0.9468,ok,373.14
1.55,1.2,95.0,87,0.006287499776717701,-2679.8199166049717,-2680.3642422281596,-2680.3840068488544,3.493552913803304,"A""",0.7702590834315293,2.0139821269244607,0.9467,ok,379.64
1.55,1.2,75.0,87,0.006851895279543954,-2679.7770186563903,-2680.3265781435543,-2680.347440001249,3.264694253090167,"A""",0.48208754113312213,2.3529808749489836,0.9478,ok,422.69
1.55,1.2,80.0,87,0.006595559482020339,-2679.790289034837,-2680.338182424754,-2680.358634438228,3.319988038097911,"A""",0.5645731734847601,2.2133659389266276,0.9472,ok,416.03
1.55,1.2,110.0,87,0.006533871006501689,-2679.8318662114702,-2680.3742686013775,-2680.393801643244,3.5300769045869607,"A""",0.8267067002490808,2.110814295227309,0.947,ok,396.39
1.55,1.2,90.0,87,0.006303151660029344,-2679.81196621359,-2680.357261473659,-2680.377180257956,3.4435741058086573,"A""",0.7149725151961801,2.044930293642759,0.9466,ok,413.53
1.55,1.2,105.0,87,0.006419329225741923,-2679.829784744849,-2680.3726881704642,-2680.3922727769154,3.5394158537531064,"A""",0.826960481392243,2.0503040251857474,0.9469,ok,402.66
1.55,1.2,100.0,87,0.006332858275350968,-2679.825839086916,-2680.3693759128123,-2680.3890341835413,3.5266951332007332,"A""",0.8080227214360056,2.0167459237895624,0.9468,ok,409.19
1.55,1.2,115.0,87,0.006669744620350671,-2679.8322319352696,-2680.374242158809,-2680.3937383556204,3.4983715349541384,"A""",0.8076342019245056,2.194083499549097,0.947,ok,398.45
1.55,1.2,120.0,87,0.006823760360063109,-2679.8310506398775,-2680.372751776177,-2680.392220368066,3.4448612306654742,"A""",0.770779812624796,2.296008795749645,0.947,ok,396.23
1.55,1.2,125.0,87,0.006994207391442363,-2679.8285037549063,-2680.3699508429536,-2680.3893964841523,3.370698817300321,"A""",0.7178133084844815,2.4127947739995474,0.9468,ok,395.29
1.55,1.25,85.0,87,0.006651465224253342,-2679.7897956240945,-2680.3381348187177,-2680.358632684953,3.0713824491472677,"A""",0.5747443939944582,2.22266370649795,0.9428,ok,404.89
1.55,1.25,105.0,87,0.006812305229003078,-2679.8172126891754,-2680.3621505305914,-2680.3821356477356,3.280681173454147,"A""",0.7664686737342585,2.086928812283322,0.9423,ok,396.06
1.55,1.25,95.0,87,0.006594576689006597,-2679.8074146254735,-2680.353709165835,-2680.373846360897,3.2108652646447555,"A""",0.7058589133446886,2.0884418080148563,0.9422,ok,405.94
1.55,1.25,90.0,87,0.006574100866299581,-2679.7995473012174,-2680.3467653532125,-2680.3670453775567,3.14610363657004,"A""",0.648044038521418,2.139656238752423,0.9423,ok,408.83
1.55,1.2,135.0,87,0.007373634513039694,-2679.8200932830014,-2680.3610838266045,-2680.380479788652,3.167397007336932,"A""",0.5731923220679888,2.6772804716727507,0.9462,ok,419.78
1.55,1.25,100.0,87,0.0066817251535831275,-2679.8132947615886,-2680.358837053994,-2680.3788817073328,3.257333409531617,"A""",0.7457149012198453,2.071048988997186,0.9422,ok,410.82
1.55,1.2,130.0,87,0.007179010334823058,-2679.824783293407,-2680.3660026659545,-2680.385425628179,3.2775115868699425,"A""",0.6510071752047849,2.5409709734394053,0.9465,ok,445.9
1.55,1.25,110.0,87,0.0069737901231666545,-2679.8192699662904,-2680.3637292105664,-2680.3836764829107,3.2787167656742198,"A""",0.7678966111406202,2.1335782860508927,0.9424,ok,409.26
1.55,1.25,80.0,87,0.0068455890564821376,-2679.778447027992,-2680.3281278758564,-2680.3489474145736,2.9989256835675846,"A""",0.4905689767819613,2.333033961447672,0.9436,ok,435.84
1.6,0.8,90.0,87,0.005295100654412318,-2679.843139370563,-2680.376221662624,-2680.3942760389687,4.163389732647968,"A""",0.963165424252266,4.029679003681506,0.9585,ok,290.01
1.6,0.8,80.0,87,0.0054464511530632155,-2679.8198897233633,-2680.3553290589525,-2680.3737022610194,4.071523950231628,"A""",0.960185536080232,4.182007170968274,0.9581,ok,298.72
1.55,1.25,120.0,87,0.007374724005943132,-2679.8183982421974,-2680.362181921348,-2680.382090571847,3.1983939077806456,"A""",0.7155178512823283,2.3041330262506294,0.9423,ok,372.87
1.55,1.25,125.0,87,0.00761503333608313,-2679.8158122139835,-2680.3593439280144,-2680.3792416441847,3.1222321567283715,"A""",0.6647329436582683,2.419831604312868,0.9421,ok,365.49
1.55,1.25,130.0,87,0.007883510701169272,-2679.8120389352976,-2680.35533635553,-2680.375222452195,3.0244953049665098,"A""",0.6005806476322885,2.5505378770200133,0.9418,ok,397.96
1.6,0.8,75.0,87,0.005541570408988123,-2679.803941953455,-2680.3408627463127,-2680.3594288146846,4.013696391093319,"A""",0.9458947012334338,4.294330997288104,0.9578,ok,445.71
1.6,0.8,105.0,87,0.005165744936897792,-2679.8602893136335,-2680.3911174374534,-2680.408847113459,4.227902002659357,"A""",0.8989234248330998,3.960952674746173,0.9588,ok,423.37
1.6,0.8,85.0,87,0.005364214724483115,-2679.8328534320035,-2680.3670182427663,-2680.3852207690834,4.121728870965878,"A""",0.9660462468054385,4.094047166775587,0.9583,ok,449.21
1.6,0.8,95.0,87,0.005239281017466503,-2679.8509982742853,-2680.3831727321435,-2680.401100292379,4.195551675376893,"A""",0.951191537555443,3.9873348892279545,0.9586,ok,445.49
1.6,0.8,100.0,87,0.005196447355404076,-2679.8566482163196,-2680.3880748494257,-2680.4058949475407,4.217312091708333,"A""",0.9298322558013001,3.965089094196481,0.9587,ok,443.23
1.6,0.8,110.0,87,0.0051459751057152114,-2679.86211318038,-2680.3924840511154,-2680.410137987683,4.22676215136619,"A""",0.8584797960675784,3.9730331231928346,0.9589,ok,439.88
1.6,0.8,115.0,87,0.00513565538658532,-2679.8623092471466,-2680.392356210872,-2680.4099468043646,4.213609968511813,"A""",0.8087385280648376,3.999581222255956,0.959,ok,450.76
1.6,0.8,120.0,87,0.005133177484545,-2679.861069388195,-2680.390916019036,-2680.408453552939,4.188505161692662,"A""",0.7502003717774994,4.038935275966629,0.959,ok,456.1
1.6,0.8,125.0,87,0.00513687156465304,-2679.8585915939475,-2680.3883486780674,-2680.4058415495083,4.1519100185508275,"A""",0.6836716581630163,4.089373229120378,0.9591,ok,456.88
1.6,0.8,130.0,87,0.0051450342582861595,-2679.8550829589385,-2680.3848452961365,-2680.402300253147,4.104743408645104,"A""",0.6103040751923249,4.148900666197299,0.9591,ok,450.95
1.6,0.85,85.0,87,0.00545200049756181,-2679.852731895404,-2680.3883594799754,-2680.406813852681,4.1034247468509815,"A""",0.9377527745703683,3.8403291653917835,0.9579,ok,457.06
1.6,0.85,95.0,87,0.005315227403858915,-2679.8707380485607,-2680.4043042732314,-2680.4224636080367,4.166634779537066,"A""",0.9356116553358428,3.755110622575277,0.9582,ok,455.45
1.6,0.85,90.0,87,0.005375589043913345,-2679.8629411490583,-2680.3974480573575,-2680.415742574234,4.1397125320777075,"A""",0.9412322166238382,3.785485208085288,0.9581,ok,475.96
1.6,0.8,135.0,87,0.0051558785619862475,-2679.850762017262,-2680.3806060283755,-2680.398028365872,4.0484249872772615,"A""",0.5316261131196596,4.215047857543656,0.9591,ok,489.21
1.6,0.85,80.0,87,0.005544332316303373,-2679.8398665380737,-2680.3768132961795,-2680.3954539800916,4.058711363379272,"A""",0.9259193648661528,3.9223584776502425,0.9576,ok,484.33
1.6,0.9,80.0,87,0.005658357621979836,-2679.849783266702,-2680.3883303179045,-2680.40725192286,4.036052366709231,"A""",0.8910690709338197,3.6303182017596725,0.9571,ok,283.48
1.6,0.9,85.0,87,0.005554244323748012,-2679.862469111327,-2680.3996562887996,-2680.418374544574,4.076520502960544,"A""",0.9092999034446085,3.553285797244028,0.9574,ok,281.67
1.6,0.85,75.0,87,0.005652041538945298,-2679.8240397630457,-2680.362520334219,-2680.3813736061697,4.006426442935251,"A""",0.9065125914721806,4.033554944084744,0.9573,ok,495.12
1.6,0.85,105.0,87,0.00523926169644741,-2679.8799212152385,-2680.412087483221,-2680.4300393242584,4.188814465987577,"A""",0.8949076694254712,3.7561980226867213,0.9584,ok,451.16
1.6,0.85,100.0,87,0.0052702512554699136,-2679.8763332963927,-2680.4091232163705,-2680.4271693316687,4.183270425451044,"A""",0.9202969684840292,3.7462841063030514,0.9583,ok,455.72
1.6,0.85,110.0,87,0.005220473176573938,-2679.8816893892963,-2680.41337517381,-2680.4312487285615,4.182665437457507,"A""",0.8593090320735711,3.782305196940767,0.9585,ok,465.41
1.6,0.9,75.0,87,0.005781442889651666,-2679.834204458086,-2680.3743330733287,-2680.3934893193136,3.987696440147447,"A""",0.8662373658975926,3.7421856223885617,0.9567,ok,448.82
1.6,0.85,125.0,87,0.005216903097738098,-2679.8779626217247,-2680.4089566319976,-2680.4266650748077,4.092618710581368,"A""",0.6941405843322473,3.9358598874653237,0.9586,ok,477.09
1.6,0.85,115.0,87,0.005211881820430003,-2679.8818245597727,-2680.4131632366225,-2680.43097172885,4.164499409506753,"A""",0.813636842270129,3.82233591669242,0.9585,ok,481.3
1.6,0.85,120.0,87,0.005211392339328781,-2679.880516749527,-2680.4116297808578,-2680.429383958121,4.134339521843625,"A""",0.7583250527619056,3.8742090317784097,0.9586,ok,480.05
1.6,0.85,135.0,87,0.00523727995284727,-2679.8699520839514,-2680.4009566200807,-2680.4185920232553,3.9786058081034072,"A""",0.5441151293564624,4.0790590191979925,0.9586,ok,477.01
1.6,0.85,130.0,87,0.005226276080196738,-2679.8743683615558,-2680.4053324898055,-2680.4230018956387,4.0402360401900586,"A""",0.6222222259570099,4.005025619039637,0.9586,ok,482.02
1.6,0.9,90.0,87,0.005470117432923176,-2679.8725506700152,-2680.408582562466,-2680.427128671843,4.1083650720280955,"A""",0.9196040517197028,3.507531652688194,0.9576,ok,416.51
1.6,0.9,95.0,87,0.005405933142692871,-2679.880253783393,-2680.415315512233,-2680.4337180737866,4.1306984982672565,"A""",0.9207827892380465,3.488945909950648,0.9577,ok,425.77
1.6,0.9,100.0,87,0.005360389442029196,-2679.885774706803,-2680.4200348891395,-2680.4383188275633,4.142609506505441,"A""",0.9119046314350386,3.4934681611597243,0.9579,ok,402.21
1.6,0.9,105.0,87,0.00533125380818769,-2679.8892975646063,-2680.422911911143,-2680.441098249723,4.143279289808244,"A""",0.8923555213351372,3.5174008565877077,0.9579,ok,426.52
1.6,0.95,115.0,87,0.0054400366434632684,-2679.8929846319998,-2680.4272285938855,-2680.445514551279,4.044239560350231,"A""",0.8288606777431647,3.3684967118559337,0.9574,ok,291.72
1.6,0.95,120.0,87,0.005452910417233699,-2679.8915387828415,-2680.4255095200256,-2680.4437404581668,4.002707053800039,"A""",0.7802003718326108,3.445210973279826,0.9574,ok,294.29
1.6,0.9,110.0,87,0.005315946230434916,-2679.8910031831533,-2680.4241162636267,-2680.442222352018,4.1320824391972675,"A""",0.8618456901371284,3.557514844811381,0.958,ok,434.58
1.6,0.9,115.0,87,0.005311746855398266,-2679.891073816596,-2680.4238183069424,-2680.4418581879663,4.1086692151548085,"A""",0.8204099718850087,3.6110163960701716,0.958,ok,427.53
1.6,0.9,120.0,87,0.005315974316536127,-2679.889696347258,-2680.4221906978164,-2680.440175535628,4.073040105376138,"A""",0.7684180110357214,3.6754153610578695,0.958,ok,429.02
1.6,0.9,125.0,87,0.0053260562363058915,-2679.8870650550757,-2680.419410673191,-2680.43734915038,4.025611763599597,"A""",0.7066003259114466,3.748329471896751,0.958,ok,445.85
1.6,0.9,130.0,87,0.0053393320726335,-2679.883384258507,-2680.4156634029814,-2680.433562045797,3.967277007450326,"A""",0.6360860712284028,3.8272717518010935,0.958,ok,440.77
1.6,0.95,80.0,87,0.005788433650317017,-2679.8525151831045,-2680.3927267429926,-2680.411941711227,4.000739046328944,"A""",0.8555512611090399,3.3108124601747604,0.9564,ok,405.01
1.6,0.9,135.0,87,0.0053529333166644315,-2679.8788707742774,-2680.4111461522702,-2680.4290095550928,3.899459991180521,"A""",0.5584408995028532,3.9094841716562003,0.958,ok,431.04
1.6,0.95,75.0,87,0.005929721552892712,-2679.8372996354624,-2680.3791335833594,-2680.3986074665145,3.9544608223359865,"A""",0.8248304791832919,3.425068031147002,0.956,ok,411.55
1.6,0.95,85.0,87,0.0056709349283178825,-2679.8649525770998,-2680.403769227001,-2680.4227626484676,4.0384511610176235,"A""",0.8806982511830057,3.237749285740158,0.9567,ok,418.11
1.6,0.95,90.0,87,0.005579062457342291,-2679.874866311373,-2680.4124981054374,-2680.431306847457,4.067001747565197,"A""",0.8983310206197578,3.200420889466161,0.957,ok,413.91
1.6,0.95,95.0,87,0.005512436313075693,-2679.8824527711645,-2680.4190896676287,-2680.4377468727102,4.085577179056508,"A""",0.9067510584729761,3.1931225555448033,0.9571,ok,436.36
1.6,1.0,75.0,87,0.006096481956939266,-2679.8353860303087,-2680.378957581707,-2680.3987630017823,3.902463043237345,"A""",0.7816885095090839,3.094299512099312,0.9552,ok,411.73
1.6,0.95,100.0,87,0.005468721176983456,-2679.8878867620765,-2680.423701304881,-2680.442235194113,4.093298177315389,"A""",0.9046657512243892,3.210554236499929,0.9573,ok,455.6
1.6,0.95,105.0,87,0.005444517347153041,-2679.8913381547504,-2680.4264886399333,-2680.4449224599666,4.089355533750197,"A""",0.8912200502981263,3.248094557236838,0.9573,ok,451.59
1.6,1.0,85.0,87,0.0058021750227120385,-2679.862272366356,-2680.4027677400504,-2680.4220473277924,3.9854311377384914,"A""",0.8517651650662362,2.905330051447486,0.9559,ok,408.39
1.6,1.0,80.0,87,0.005934369123693611,-2679.850138182174,-2680.392055948004,-2680.4115761151943,3.948700544588081,"A""",0.819024597256293,2.9758618265943966,0.9556,ok,418.96
1.6,1.0,95.0,87,0.005636362261081758,-2679.8794459118835,-2680.417720143129,-2680.4366440294616,4.028067510822521,"A""",0.8933822250520578,2.8780070544396548,0.9564,ok,411.17
1.6,0.95,110.0,87,0.00543613798970404,-2679.892978664668,-2680.427610332682,-2680.44596281153,4.073121075907092,"A""",0.8659716441058465,3.3018387917816745,0.9574,ok,456.8
1.6,1.0,90.0,87,0.005703152672056497,-2679.871989883748,-2680.411277515336,-2680.4303600860885,4.0121426527042425,"A""",0.8772925199924454,2.875171928461966,0.9562,ok,426.48
1.6,0.95,135.0,87,0.005513139170175157,-2679.880456018063,-2680.414094813852,-2680.4322030222565,3.8088655756546337,"A""",0.5741292220522588,3.709102241265244,0.9572,ok,458.42
1.6,1.0,100.0,87,0.005597932068818766,-2679.8847871708194,-2680.422223989901,-2680.441021022728,4.032357262563802,"A""",0.8983792580675575,2.9072772424245295,0.9565,ok,418.46
1.6,0.95,125.0,87,0.005471620409673179,-2679.888832152586,-2680.4226248289488,-2680.4408094219407,3.948940678624623,"A""",0.7206939678086615,3.529337464780872,0.9573,ok,469.23
1.6,0.95,130.0,87,0.005492926631178216,-2679.8850663458534,-2680.4187551918794,-2680.4368996294324,3.88384312799058,"A""",0.6514709981893599,3.6182334914415932,0.9573,ok,479.17
1.6,1.0,105.0,87,0.005582819213902418,-2679.8881657561287,-2680.4249253437424,-2680.443621082783,4.024228361130808,"A""",0.8911987307055883,2.9574568906747607,0.9565,ok,453.49
1.6,1.05,75.0,87,0.006281090470855131,-2679.8299500742705,-2680.3752746519394,-2680.3954250949955,3.8256601709026428,"A""",0.7356083699690557,2.7706359548825152,0.954,ok,251.49
1.6,1.0,130.0,87,0.005697980752768663,-2679.881551223497,-2680.4167342831165,-2680.43514391975,3.787239826144635,"A""",0.6674445886701581,3.386350457567426,0.9563,ok,285.15
1.6,1.0,110.0,87,0.005585933304267658,-2679.88974245128,-2680.4259698383594,-2680.4445843607027,4.003074519695727,"A""",0.8712612875895505,3.0240059424034773,0.9565,ok,437.99
1.6,1.0,115.0,87,0.005602850879090377,-2679.8896866628397,-2680.4255104905224,-2680.4440593207546,3.9685626653696646,"A""",0.83842862755511,3.103190361863858,0.9565,ok,427.42
1.6,1.0,120.0,87,0.0056296233260696256,-2679.888176266739,-2680.4237061153285,-2680.4422009864074,3.9207100718204586,"A""",0.7929751237105812,3.191848478436544,0.9565,ok,422.58
1.6,1.05,85.0,87,0.005948379071252456,-2679.8559477156864,-2680.3981595831356,-2680.4177365811383,3.911774239132849,"A""",0.8218922961169213,2.5759357411012767,0.9548,ok,371.48
1.6,1.05,80.0,87,0.006096019332379169,-2679.8441562376793,-2680.387808158228,-2680.4076451748588,3.8739261257515536,"A""",0.780654684536505,2.646125977479878,0.9545,ok,378.26
1.6,1.05,90.0,87,0.005843706544604231,-2679.8654525997035,-2680.406442412694,-2680.4258108103418,3.938549320868227,"A""",0.8559553664710452,2.550626434430341,0.9551,ok,379.43
1.6,1.05,95.0,87,0.005780234666267701,-2679.872773252989,-2680.412738951701,-2680.4319429261013,3.9533845885580576,"A""",0.8800991264326558,2.5613186525164586,0.9553,ok,386.86
1.6,1.0,125.0,87,0.005662601903599165,-2679.885398396199,-2680.420722239155,-2680.439171667283,3.859957792269183,"A""",0.7355962351255247,3.2871447547582053,0.9564,ok,424.12
1.6,1.05,100.0,87,0.005751751536870452,-2679.8780223160056,-2680.417142534021,-2680.4362177828243,3.9553987829498274,"A""",0.8923432662834297,2.6003381225155358,0.9554,ok,386.05
1.6,1.05,110.0,87,0.005771474262590226,-2679.8828488474774,-2680.42074431108,-2680.4396392561935,3.918113349365695,"A""",0.8766338922059271,2.7392703600210844,0.9554,ok,418.39
1.6,1.05,105.0,87,0.005751038502783823,-2679.881331305602,-2680.4197671701313,-2680.438741583514,3.9438274036102348,"A""",0.8914148173383653,2.661356245235155,0.9554,ok,424.12
1.6,1.05,115.0,87,0.00580763254250083,-2679.8827368506822,-2680.420217144279,-2680.4390487253245,3.877982372336281,"A""",0.847817770540125,2.829963922999984,0.9554,ok,425.0
1.6,1.05,120.0,87,0.0058550932300951595,-2679.881167952774,-2680.4183369211455,-2680.4371169635415,3.8235135711874686,"A""",0.8052358187130747,2.930027330987975,0.9553,ok,453.33
1.6,1.05,125.0,87,0.005909893436200417,-2679.8783249492885,-2680.4152626251207,-2680.4339993174303,3.7552085674941447,"A""",0.7496140243430308,3.036485877686852,0.9552,ok,443.22
1.6,1.1,135.0,87,0.006408908299433927,-2679.8598888738443,-2680.39813778262,-2680.417117730669,3.43795107134317,"A""",0.6143402976189258,3.041733956860185,0.953,ok,279.15
1.6,1.1,80.0,87,0.006273648655749618,-2679.835662839205,-2680.381072021047,-2680.401237805022,3.767796697501275,"A""",0.738730107058414,2.350997151919809,0.953,ok,401.27
1.6,1.1,85.0,87,0.006110816638648311,-2679.847087747293,-2680.3910519630485,-2680.41093847359,3.8091548946598053,"A""",0.7895714538977292,2.2781280462819713,0.9533,ok,401.33
1.6,1.1,75.0,87,0.006483110821902043,-2679.8220663899106,-2680.3691505201973,-2680.389659424285,3.7157706697166915,"A""",0.6845424204401264,2.483012578475891,0.9526,ok,405.25
1.6,1.15,75.0,87,0.006703020168660047,-2679.8125138802707,-2680.3613606033737,-2680.3822418114296,3.5627967147080675,"A""",0.6257541698690096,2.265085603335533,0.9506,ok,274.39
1.6,1.1,100.0,87,0.00593526503879888,-2679.8687268308036,-2680.4095945056897,-2680.4289658739917,3.856132851993515,"A""",0.8847281632108291,2.313528889774959,0.9539,ok,405.35
1.6,1.05,130.0,87,0.005967816736873729,-2679.8744019781434,-2680.411163840621,-2680.429862073044,3.674063622601506,"A""",0.6821719813620882,3.1465622160551097,0.955,ok,460.55
1.6,1.1,90.0,87,0.006003304401282824,-2679.8563752565183,-2680.399113851952,-2680.4187816405156,3.8385222267519223,"A""",0.8328353903667469,2.253833493750881,0.9536,ok,417.29
1.6,1.1,95.0,87,0.005947864246633519,-2679.8635637962243,-2680.405276914531,-2680.424776630975,3.8545531428229847,"A""",0.865293932018709,2.2684132016603122,0.9538,ok,419.48
1.6,1.05,135.0,87,0.0060235178334444575,-2679.869606946892,-2680.406225654829,-2680.4248871690697,3.58164759460617,"A""",0.6046700139982242,3.2574939284075395,0.9549,ok,460.78
1.6,1.1,110.0,87,0.006000201651331652,-2679.8734392339975,-2680.4130797900234,-2680.4322772838336,3.8130228317926034,"A""",0.8796838772201699,2.4691697019547343,0.9539,ok,435.59
1.6,1.1,120.0,87,0.006139514709058571,-2679.8716594122056,-2680.4105541626036,-2680.4296451095747,3.7066305350312736,"A""",0.8140187947107331,2.6802162472993722,0.9536,ok,436.94
