r_ocl_A,r_oh_A,theta_deg,ncas,nelecas,conv_cas,e_casscf_Ha,e_nevpt2_Ha,s2,gap_app_eV,status,wall_s
3.5,1.15,75.0,6,10,True,-536.1578768861343,-536.6217079456036,2.000000000000001,0.0312795969380924,ok,4.23
3.5,1.1,115.0,6,10,True,-536.1684751858168,-536.63074645799,2.000000000000001,0.043845570510839135,ok,4.57
3.5,1.15,85.0,6,10,True,-536.1579461297946,-536.6217438914113,1.9999999999999976,0.035275565288902216,ok,4.27
3.5,1.1,135.0,6,10,True,-536.1683502245437,-536.6306233223344,2.0,0.04480817998555961,ok,4.55
3.5,1.2,85.0,6,10,True,-536.1462141471388,-536.6114916148498,1.9999999999999996,0.03553172186771226,ok,2.54
3.5,1.15,105.0,6,10,True,-536.1579866077485,-536.6217595298167,2.0000000000000004,0.0415243720183488,ok,4.27
3.5,1.15,95.0,6,10,True,-536.1579830681869,-536.6217618757481,2.0000000000000004,0.038794835166537055,ok,4.32
3.5,1.15,125.0,6,10,True,-536.1578990105658,-536.6216767200029,2.000000000000002,0.04393707285033482,ok,4.29
3.5,1.1,105.0,6,10,True,-536.1684980193427,-536.630772217938,2.0000000000000004,0.04182059581669455,ok,4.94
3.5,1.15,135.0,6,10,True,-536.1578194966885,-536.621604614472,2.0000000000000004,0.0436728893068324,ok,4.45
3.5,1.2,115.0,6,10,True,-536.146209674765,-536.6114723469226,2.000000000000001,0.04261827313447291,ok,3.12
3.5,1.2,75.0,6,10,True,-536.1461446193406,-536.6114695714398,2.0000000000000004,0.031819737487207254,ok,4.11
3.5,1.2,95.0,6,10,True,-536.1462474161227,-536.6115058767938,2.0,0.03875038153092025,ok,3.89
3.5,1.2,135.0,6,10,True,-536.1460598132603,-536.6113410184846,1.9999999999999998,0.0425058151926982,ok,3.81
3.5,1.2,105.0,6,10,True,-536.1462453295737,-536.6115010238073,2.0000000000000013,0.04117878499812342,ok,4.35
3.5,1.2,125.0,6,10,True,-536.1461451290238,-536.611418372469,1.9999999999999996,0.04302505515569765,ok,4.35
3.5,1.25,75.0,6,10,True,-536.1336406886528,-536.6004365057759,2.0000000000000004,0.0323527891058816,ok,4.32
3.6,0.85,125.0,6,10,True,-536.1713663688022,-536.6257403528023,2.0,0.04162533225323131,ok,2.75
3.5,1.25,125.0,6,10,True,-536.1336201976382,-536.6003633334182,1.9999999999999996,0.04208332945350456,ok,3.71
3.5,1.25,115.0,6,10,True,-536.1336906966064,-536.6004192356899,1.9999999999999998,0.041943677560949445,ok,3.84
3.5,1.25,105.0,6,10,True,-536.1337324302925,-536.6004508718411,2.0000000000000004,0.04079058641547335,ok,4.1
3.5,1.25,135.0,6,10,True,-536.133529130371,-536.6002880299565,2.0000000000000004,0.04131593495453556,ok,4.14
3.6,0.9,115.0,6,10,True,-536.1819979722526,-536.6379634759674,1.9999999999999991,0.03924000779713551,ok,2.8
3.6,0.85,115.0,6,10,True,-536.1713787016271,-536.6257654282124,1.9999999999999991,0.0394971525199488,ok,4.55
3.6,0.9,85.0,6,10,True,-536.1819215724353,-536.6379241665777,2.000000000000001,0.02827849148591898,ok,4.47
3.6,0.85,105.0,6,10,True,-536.1713679942156,-536.6257777504695,2.0000000000000004,0.03640708757387768,ok,4.62
3.6,0.8,125.0,6,10,True,-536.1504637306984,-536.6033165096939,1.9999999999999993,0.042018447141392266,ok,5.0
3.6,0.8,75.0,6,10,True,-536.1503177409597,-536.603245408272,1.9999999999999998,0.02282927354254986,ok,5.4
3.6,0.85,75.0,6,10,True,-536.171239060086,-536.6256161792509,2.000000000000001,0.02326901066651428,ok,4.83
3.6,0.9,75.0,6,10,True,-536.1818721384841,-536.6378705458716,2.0,0.023705563872313238,ok,4.67
3.6,0.8,105.0,6,10,True,-536.1504537854511,-536.6033268032814,2.000000000000001,0.036370347071996476,ok,5.1
3.6,0.9,95.0,6,10,True,-536.1819655325029,-536.6379603165733,2.0,0.03263570747830953,ok,4.51
3.6,0.85,85.0,6,10,True,-536.1712887884379,-536.6257388751952,2.0000000000000004,0.027943230777487824,ok,4.92
3.6,0.85,95.0,6,10,True,-536.1713356455301,-536.6257698087926,2.000000000000001,0.032462503586718976,ok,4.85
3.6,0.8,95.0,6,10,True,-536.1504171215712,-536.6032986380226,2.0000000000000004,0.03224212737812167,ok,5.22
3.6,0.85,135.0,6,10,True,-536.1713345545911,-536.6257079933943,2.0000000000000004,0.042834161615453885,ok,4.82
3.6,0.8,85.0,6,10,True,-536.1503676670654,-536.6033051574399,1.9999999999999996,0.027582901952862046,ok,5.53
3.6,0.9,105.0,6,10,True,-536.1819930936559,-536.6379736712246,2.0,0.03637695159167462,ok,4.64
3.6,0.8,135.0,6,10,True,-536.1504380321696,-536.6032998062789,2.0000000000000004,0.0434418552571332,ok,5.35
3.6,0.9,125.0,6,10,True,-536.1819793439549,-536.6379367531054,1.9999999999999991,0.04113333060599217,ok,4.41
3.6,1.0,75.0,6,10,True,-536.1829321874528,-536.6420770374439,2.000000000000001,0.024564079937920282,ok,2.95
3.6,0.9,135.0,6,10,True,-536.1819412503567,-536.637900498782,2.0,0.04211400215266064,ok,4.73
3.6,0.95,75.0,6,10,True,-536.1850773618128,-536.6426586753761,1.9999999999999998,0.024137443188345688,ok,4.36
3.6,0.95,85.0,6,10,True,-536.1851264601055,-536.6427015462036,2.0,0.02858682722694869,ok,4.36
3.6,0.95,95.0,6,10,True,-536.1851672607607,-536.6427322281206,2.0000000000000004,0.03276047223952325,ok,4.44
3.6,1.0,125.0,6,10,True,-536.1829974908951,-536.6421026645578,2.000000000000001,0.03988311477164937,ok,2.88
3.6,0.95,115.0,6,10,True,-536.1851887768628,-536.6427327698104,1.9999999999999987,0.03890181762648282,ok,4.78
3.6,0.95,105.0,6,10,True,-536.185189877257,-536.6427455498616,1.9999999999999987,0.03628069682269346,ok,4.91
3.6,0.95,135.0,6,10,True,-536.1851194016457,-536.6426509736383,2.000000000000001,0.04129277234531821,ok,4.63
3.6,1.0,85.0,6,10,True,-536.1829808450306,-536.6421151385698,2.000000000000001,0.02886573461045305,ok,4.49
3.6,1.0,95.0,6,10,True,-536.1830183587837,-536.6421447451578,2.000000000000001,0.03283673156882961,ok,4.49
3.6,1.0,105.0,6,10,True,-536.1830358838665,-536.6421536477746,2.0000000000000013,0.036119692589053606,ok,4.3
3.6,1.0,115.0,6,10,True,-536.1830287885757,-536.6421384822523,1.999999999999999,0.038488439283557545,ok,4.36
3.6,1.15,105.0,6,10,True,-536.157885210188,-536.6215459634664,1.9999999999999996,0.03530864406045416,ok,2.55
3.6,1.05,115.0,6,10,True,-536.1770478145257,-536.6376992474546,2.000000000000001,0.038011084600945495,ok,4.17
3.6,1.1,95.0,6,10,True,-536.168390543971,-536.63055972928,2.0000000000000004,0.03284710061838252,ok,4.19
3.6,1.1,75.0,6,10,True,-536.1683124089927,-536.6305041836191,2.0,0.025395673464583397,ok,4.25
3.6,1.15,85.0,6,10,True,-536.1578561399126,-536.6215288755495,1.9999999999999987,0.029526980396172377,ok,3.88
3.6,1.1,85.0,6,10,True,-536.168359968048,-536.6305360084867,1.9999999999999998,0.029332867268826657,ok,4.29
3.6,1.05,95.0,6,10,True,-536.1770484698278,-536.637710002699,2.0,0.03286389851887473,ok,4.45
3.6,1.05,125.0,6,10,True,-536.1770103049821,-536.6376614504867,1.9999999999999996,0.03915143688428241,ok,4.39
3.6,1.1,115.0,6,10,True,-536.168378827343,-536.6305424528033,2.000000000000001,0.037477736586711254,ok,4.26
3.6,1.1,105.0,6,10,True,-536.1683977890516,-536.6305622331608,2.0000000000000004,0.03562588112534402,ok,4.33
3.6,1.0,135.0,6,10,True,-536.1829469635431,-536.6420527834056,1.9999999999999996,0.04038583460947983,ok,4.73
3.6,1.15,75.0,6,10,True,-536.1578091833842,-536.6215042033843,2.000000000000001,0.025805767935888034,ok,4.17
3.6,1.05,135.0,6,10,True,-536.1769537773242,-536.6376111238941,2.000000000000001,0.03941318432604234,ok,4.54
3.6,1.2,85.0,6,10,True,-536.1461227978023,-536.6112760949233,2.0,0.029697112087923885,ok,2.59
3.6,1.05,105.0,6,10,True,-536.1770608792242,-536.6377170011357,2.0000000000000018,0.035899110391574646,ok,4.71
3.6,1.05,85.0,6,10,True,-536.1770143582017,-536.637683236842,2.0000000000000004,0.029112990601674143,ok,4.8
3.6,1.15,95.0,6,10,True,-536.1578831316098,-536.6215461362401,2.0,0.03279197285089023,ok,3.96
3.6,1.05,75.0,6,10,True,-536.1769662263147,-536.6376452573711,2.0,0.024981947954321484,ok,4.93
3.6,1.15,115.0,6,10,True,-536.1578604465284,-536.6215234839302,2.0000000000000004,0.036899813470674385,ok,3.74
3.6,1.15,135.0,6,10,True,-536.1577431880454,-536.6214292620513,2.0,0.03732673162743096,ok,3.59
3.6,1.2,95.0,6,10,True,-536.146146155266,-536.6112896619388,2.0000000000000013,0.03270148967778246,ok,3.18
3.6,1.2,75.0,6,10,True,-536.1460764675053,-536.6112614110599,2.0,0.026212637375396156,ok,3.93
3.6,1.25,75.0,6,10,True,-536.133572336239,-536.6002283187279,2.0,0.026617149518928334,ok,3.02
3.6,1.2,125.0,6,10,True,-536.1460578186412,-536.6112251424387,1.9999999999999993,0.03667767968683218,ok,3.14
3.6,1.25,105.0,6,10,True,-536.1336297122451,-536.600238855922,1.9999999999999998,0.03456392148307353,ok,2.4
3.6,1.2,115.0,6,10,True,-536.1461127038776,-536.6112658051295,2.0000000000000004,0.036285141521754924,ok,3.54
3.6,1.2,105.0,6,10,True,-536.1461431090391,-536.6112878084236,2.0,0.03495260301013073,ok,3.99
3.6,1.25,85.0,6,10,True,-536.1336180063482,-536.6002377059572,1.9999999999999996,0.029844718874120775,ok,3.61
3.6,1.25,115.0,6,10,True,-536.1335938625787,-536.6002136301257,2.000000000000001,0.03564157271649323,ok,2.7
3.6,1.25,95.0,6,10,True,-536.1336378038499,-536.6002444435517,2.0000000000000004,0.03258021937412565,ok,3.64
3.6,1.2,135.0,6,10,True,-536.1459846537456,-536.611161570574,2.0000000000000004,0.03624009927134653,ok,4.22
3.0,0.95,135.0,6,10,True,-536.1851624010948,-536.6438913788324,2.0000000000000004,0.11609932446680456,ok,3.11
3.1,0.95,75.0,6,10,True,-536.1851412727667,-536.6438733607637,1.9999999999999993,0.06961794978234127,ok,3.52
3.3,1.2,115.0,6,10,True,-536.1463826151763,-536.6119708244472,2.0000000000000004,0.06002446691175598,ok,4.46
2.9,0.95,125.0,6,10,True,-536.1851087063569,-536.6444466646199,1.9999999999999993,0.14204864776073453,ok,4.69
3.1,1.2,115.0,6,10,True,-536.1464566189852,-536.6126256776599,1.9999999999999993,0.08792039188131956,ok,4.9
3.3,0.95,105.0,6,10,True,-536.1854520995802,-536.6434183413104,2.0,0.05922573269523771,ok,4.92
2.9,0.95,105.0,6,10,True,-536.1853417808361,-536.644941107864,1.9999999999999998,0.13441090043997206,ok,4.96
2.8,0.95,135.0,6,10,True,-536.1844512925898,-536.6443008392869,2.0000000000000004,0.1801230263790509,ok,4.97
2.4,1.0,95.0,6,10,True,-536.1790724102481,-536.6488825951869,2.0000000000000004,0.5099792763241443,ok,4.99
2.7,0.95,105.0,6,10,True,-536.1846089597026,-536.6461466707915,2.0,0.22062861347530485,ok,4.99
2.9,0.95,115.0,6,10,True,-536.185264010733,-536.6447342275516,1.9999999999999996,0.13885171249686404,ok,4.99
3.2,0.95,105.0,6,10,True,-536.1855070028831,-536.643734129839,1.9999999999999996,0.07121331579297861,ok,4.99
3.3,0.95,135.0,6,10,True,-536.1853166689552,-536.643194788871,2.0,0.06604531731337637,ok,5.0
3.0,0.95,105.0,6,10,True,-536.1854783822231,-536.6444870477491,2.0000000000000004,0.10719631686580813,ok,5.01
3.1,0.95,125.0,6,10,True,-536.1854123822546,-536.6438349334431,2.0,0.0936991223803688,ok,5.02
3.1,0.95,115.0,6,10,True,-536.1854948753422,-536.6439822236047,1.9999999999999993,0.09090526814681503,ok,5.04
3.0,0.95,95.0,6,10,True,-536.1854412608518,-536.6445342447594,1.9999999999999996,0.10186758937259512,ok,5.05
3.1,0.95,135.0,6,10,True,-536.1852907980799,-536.643656556136,2.0000000000000004,0.09503095829437702,ok,5.1
3.0,0.95,75.0,6,10,True,-536.1849954461651,-536.6442578682428,1.9999999999999998,0.08989277236665333,ok,5.13
3.4,0.95,85.0,6,10,True,-536.1852813434268,-536.6431139129999,1.9999999999999996,0.040630400862812256,ok,5.17
2.8,0.95,95.0,6,10,True,-536.1850545392122,-536.6456353857229,2.0000000000000004,0.16617080058242256,ok,5.19
3.3,0.95,75.0,6,10,True,-536.1852162193637,-536.6432719887626,2.000000000000001,0.0436591368622108,ok,5.2
2.8,0.95,105.0,6,10,True,-536.1850713449804,-536.6455001158953,2.0,0.1710151810811628,ok,5.21
2.8,0.95,85.0,6,10,True,-536.1848299007811,-536.6455413572044,2.000000000000001,0.1610782412693248,ok,5.29
2.9,0.95,75.0,6,10,True,-536.1847333191238,-536.6446826551842,1.9999999999999998,0.1176370236787314,ok,5.33
3.1,0.95,95.0,6,10,True,-536.1854845203048,-536.6441044596838,1.9999999999999998,0.08155539400268506,ok,5.33
3.2,0.95,115.0,6,10,True,-536.185490466869,-536.6436638497046,2.0000000000000004,0.0750654525448372,ok,5.33
3.3,0.95,85.0,6,10,True,-536.1853399362844,-536.6433699872499,2.0,0.04929226884755659,ok,5.36
2.7,0.95,85.0,6,10,True,-536.1843370870739,-536.6462667418565,1.9999999999999996,0.21251747443926663,ok,5.37
3.1,0.95,85.0,6,10,True,-536.1853645495034,-536.644040800147,1.9999999999999998,0.07572804563259873,ok,5.55
3.4,0.95,95.0,6,10,True,-536.1853442587008,-536.6431602702502,2.0000000000000004,0.04559189739729234,ok,3.14
3.4,0.95,105.0,6,10,True,-536.1853742828322,-536.6431661836959,1.9999999999999984,0.049832659335993755,ok,3.06
3.5,1.25,95.0,6,10,True,-536.1337400411361,-536.6004597453112,2.0000000000000004,0.0386645322166997,ok,2.47
3.6,1.15,125.0,6,10,True,-536.1578110604795,-536.6214867421361,1.9999999999999996,0.037536983101675685,ok,2.46
3.6,1.1,135.0,6,10,True,-536.1682729573805,-536.6304471059105,1.9999999999999998,0.03838833795542841,ok,2.52
3.4,0.95,115.0,6,10,True,-536.185369004964,-536.6431321309437,1.9999999999999998,0.05303440932779232,ok,3.11
3.6,1.25,125.0,6,10,True,-536.1335335384623,-536.600168783841,2.0000000000000004,0.03579529270364968,ok,2.58
3.4,0.95,135.0,6,10,True,-536.1852671287141,-536.6429975787181,2.0,0.05597345857059213,ok,2.79
3.5,1.25,85.0,6,10,True,-536.1337103851969,-536.6004526125646,1.9999999999999996,0.035756231502801966,ok,2.82
3.4,1.1,135.0,6,10,True,-536.1684181656733,-536.6308162918715,2.0,0.05268258338984751,ok,3.77
3.4,0.95,125.0,6,10,True,-536.1853309025962,-536.6430739101468,2.0000000000000004,0.05506559317635729,ok,4.07
